stage_index,smooth_width_m,run,step_index,accepted,z_W0_m,z_W0_km,q_z_W0_scaled,z_m,u_m_s,w_m_s,m_kg,log_m_kg,scaled_x0_z,scaled_x1_u,scaled_x2_w,scaled_x3_log_m,physical_residual_norm,transformed_residual_norm,scaled_residual_norm,max_abs_scaled_residual,critical_real_s_inv,critical_imag_s_inv,stable_eigenvalue_count,branch_jacobian_condition,branch_min_singular_value,branch_max_singular_value,tangent_lambda_z_W0,ds_scaled,corrector_iterations,corrector_reason,delta_z_W_m,eps_dimensionless,smoothed_W_a_m_s,piecewise_W_a_m_s,updraft_difference_m_s,distance_to_z_W0_m,distance_to_ramp_base_m,in_paper_7_10_km_interval,in_9p6_10_km_transition_region
2,150.0,downward,8,True,7319.018548868885,7.319018548868885,-1.6809814511311152,9618.027529758047,1.9098623512097632,2.946201874711102e-26,1.080229201245094e-09,-20.64609259495139,-2.5028892609406864e-08,1.2514440927371868e-08,2.908483093195112e-20,-1.766422292890231e-07,5.673101098629003e-13,5.673101495234222e-13,2.1213192467288606e-08,2.1213116608518948e-08,-7.060145590810939e-06,0.0001712130631022458,4,1971.5580062858774,0.9544833010027511,1881.819193958147,-0.9999999999992892,0.22,2,converged,300.0,0.5,0.5999999427657267,0.6,-5.723427332071651e-08,2299.0089808891616,2599.0089808891616,True,False
2,150.0,downward,9,True,7099.018548868892,7.099018548868892,-1.9009814511311076,9618.02753169047,1.909862341547652,-7.210767876413597e-24,1.0802293480393744e-09,-20.64609245905961,-5.7046575809227274e-09,2.852329627414131e-09,2.901242863299951e-20,-4.0750446203996524e-08,4.962118243417471e-14,4.9621997613384976e-14,2.8443097510189163e-08,2.8443097077349216e-08,-7.06029318355049e-06,0.00017121305661212235,4,1971.5578485744213,0.9544833065122758,1881.8190542875423,-0.9999999999999621,0.22,2,converged,300.0,0.5,0.5999999867964423,0.6,-1.3203557691632284e-08,2519.008982821578,2819.008982821578,True,False
2,150.0,downward,10,True,7001.980370977376,7.001980370977376,-1.998019629022624,9618.027531965821,1.9098623401709014,-4.230527516492302e-25,1.080229369007811e-09,-20.646092439648513,-2.9511525596620793e-09,1.4755788927182528e-09,2.9080305784247156e-20,-2.1339351538282344e-08,1.4311466636761934e-13,1.4311484854044408e-13,2.2834898673096015e-08,2.283489418833564e-08,-7.060314266540249e-06,0.00017121305560520542,4,1971.5578265390836,0.9544833073166454,1881.8190348410417,-0.9999999999999897,0.09703817789151797,2,converged,300.0,0.5,0.5999999930858838,0.6,-6.914116168488249e-09,2616.0471609884453,2916.0471609884453,True,False
2,150.0,downward,11,True,6999.480370977376,6.999480370977376,-2.000519629022624,9618.027531970865,1.9098623401456774,-4.230527516492302e-25,1.0802293693919654e-09,-20.64609243929289,-2.9007044700891787e-09,1.4503548479330264e-09,2.9080305784247156e-20,-2.0983727544398127e-08,1.7736946797081335e-11,1.7736946799560803e-11,2.9710419881678958e-08,2.965742835663334e-08,-7.060314649052195e-06,0.00017121305559165923,4,1971.5578208988143,0.9544833072400264,1881.81902930644,-0.99999999999999,0.0025,1,converged,300.0,0.5,0.5999999932001635,0.6,-6.799836471671483e-09,2618.5471609934893,2918.5471609934893,False,False
2,150.0,upward,0,True,9000.0,9.0,0.0,9618.027532260936,1.9098623386953224,-2.908453631176365e-21,1.0802293920592036e-09,-20.646092418309163,0.0,0.0,0.0,0.0,0.07807499328882628,0.07807499328882628,7.807499328882628,7.807499328882628,6.79458509543209e-06,0.00017047469586318247,2,1970.068195006509,0.9542019639286453,1879.8429407485723,0.996255213917023,0.0,0,seed,300.0,0.5,0.5958253770000018,0.6,-0.0041746229999981566,618.0275322609359,918.0275322609359,True,False
2,150.0,upward,1,True,9157.388939364226,9.157388939364226,0.15738893936422552,9617.514178533882,1.912429107330594,-1.4440324589323414e-25,1.0414407128975204e-09,-20.682660781574132,-0.005133537270545326,0.0025667686352714553,2.9083092279304716e-20,-0.03656836326496931,3.335843222936775e-14,3.3366396784492363e-14,7.289949108009004e-08,7.28994910037668e-08,3.136688044780322e-05,0.00016870101569375312,2,2009.169412619902,0.9554275690806893,1919.6158477707093,0.9717212220549747,0.16,4,converged,300.0,0.5,0.588237450258574,0.6,-0.011762549741425987,460.1252391696562,760.1252391696562,True,False
2,150.0,upward,2,True,9342.415047933646,9.342415047933645,0.3424150479336449,9616.36662432355,1.9181668783822543,-3.0055075827811085e-24,9.569537604555843e-10,-20.767266042826204,-0.016609079373871957,0.008304539686932002,2.905448123593584e-20,-0.12117362451704065,1.59067136705884e-14,1.5914450341037392e-14,4.96175230653738e-08,4.9617523039876404e-08,0.00011098569252873158,0.00013163076313096167,2,2078.4546676228756,0.9674864052482152,2010.8766348498298,0.7896493691339092,0.2,4,converged,300.0,0.5,0.5616817383042081,0.6,-0.03831826169579189,273.9515763899035,573.9515763899035,True,False
2,150.0,upward,3,True,9485.954483614663,9.485954483614663,0.48595448361466365,9614.193032146968,1.9290348392651675,6.985877938137448e-24,8.056337823304762e-10,-20.93939184103093,-0.0383450011396837,0.019172500569845166,2.915439509114502e-20,-0.2932994227217666,1.8547429809418236e-13,1.8547521465439167e-13,5.830931293177546e-08,5.8309309981927966e-08,0.0004020920561735296,0.0,2,2248.966453197124,0.984520146839285,2214.1527827382583,0.495375268037324,0.22,4,converged,300.0,0.5,0.5104713799993742,0.6,-0.08952862000062578,128.23854853230478,428.2385485323048,True,False
2,150.0,upward,4,True,9576.760739893873,9.576760739893873,0.5767607398938726,9611.912189453667,1.940439052731661,-3.845821199380738e-28,6.596900555716633e-10,-21.139251003980895,-0.061153428072676416,0.030576714036338652,2.908453246594245e-20,-0.4931585856717332,2.4924617189609403e-14,2.4924919435579637e-14,1.2274698442035061e-08,1.2274698188979334e-08,0.0006321134136065192,0.0,2,2506.2519058095627,0.9908648378900812,2483.3568883616995,0.3438394101509311,0.22,5,converged,300.0,0.5,0.4556656354191224,0.6,-0.14433436458087756,35.151449559794855,335.15144955979486,True,False
2,150.0,upward,5,True,9643.215184671526,9.643215184671526,0.6432151846715268,9609.775108224301,1.9511244588784937,8.375599036661773e-26,5.354880409798141e-10,-21.34784255872744,-0.0825242403663392,0.041262120183171325,2.9085373871667315e-20,-0.7017501404182758,6.826147978878916e-14,6.826166243010016e-14,1.5790747397896746e-08,1.5790745922466317e-08,0.000773360667476796,0.0,2,2827.310137681489,0.9931930786708978,2808.064860001318,0.26718716438185297,0.22,4,converged,300.0,0.5,0.40363478150448145,0.5331198471055504,-0.12948506560106893,-33.44007644722478,266.5599235527752,True,True
2,150.0,upward,6,True,9696.73661453925,9.69673661453925,0.6967366145392504,9607.822017218628,1.960889913906857,1.0455077643960691e-22,4.330420609946998e-10,-21.560186254087814,-0.10205515042306654,0.051027575211534636,3.013004407615972e-20,-0.9140938357786519,9.400658208981408e-11,9.400658209000692e-11,2.1235453973237806e-08,1.9041326915092124e-08,0.0008504758600433332,0.0,2,3209.2231234623905,0.9941154633096912,3190.338332244989,0.22273044364930447,0.22,3,converged,300.0,0.5,0.3558504580885447,0.42217080535875723,-0.06632034727021252,-88.9145973206214,211.0854026793786,True,True
2,150.0,upward,7,True,9742.386036290649,9.742386036290648,0.7423860362906497,9606.049392424045,1.9697530378797776,-4.336624686375195e-22,3.495013102593999e-10,-21.774513805307777,-0.11978139836890846,0.05989069918445516,2.4747911625388452e-20,-1.1284213869986124,4.535417862860333e-11,4.5354178634161175e-11,7.114775411536223e-08,7.100304852940674e-08,0.0008800893532545056,0.0,2,3654.350096529544,0.9943961615987644,3633.871709127053,0.19407915656378522,0.22,3,converged,300.0,0.5,0.31262127956656843,0.32732671226679305,-0.014705432700224619,-136.33664386660348,163.66335613339652,True,True
2,150.0,upward,8,True,9782.778264714749,9.782778264714748,0.7827782647147494,9604.44332429925,1.9777833785037469,1.6659021605186753e-28,2.8173840893047315e-10,-21.990042103409582,-0.13584207961685296,0.06792103980842455,2.908453797766581e-20,-1.343949685100418,5.574199535707577e-14,5.574923047326961e-14,8.981380609810727e-08,8.981380592512885e-08,0.0008750412572094291,0.0,2,4169.864116522189,0.9942933233220299,4146.068050218128,0.17420044027108364,0.22,4,converged,300.0,0.5,0.2738729703354519,0.2433301191690043,0.030542851166447588,-178.33494041549784,121.66505958450216,True,True
2,150.0,upward,9,True,9819.428200410368,9.819428200410368,0.8194282004103683,9602.988016385067,1.985059918074672,1.5118162380210224e-22,2.2693327323330118e-10,-22.206365092173158,-0.1503951587586987,0.07519757937934968,3.059635254978467e-20,-1.5602726738639967,2.122480468458133e-10,2.1224804684746583e-10,8.640203434137279e-08,8.375451751654437e-08,0.0008452764663708325,0.0,2,4768.789862969333,0.993896137652138,4739.681826079888,0.15967059992183386,0.22,3,converged,300.0,0.5,0.2393728377915977,0.16711963194939744,0.07225320584220027,-216.44018402530128,83.55981597469872,True,True
2,150.0,upward,10,True,9853.291274234516,9.853291274234516,0.8532912742345165,9601.66828438774,1.9916585780612994,-2.491934773796305e-28,1.8268695817683008e-10,-22.42324703890846,-0.16359247873195434,0.08179623936597709,2.908453381982887e-20,-1.777154620599299,1.0403304100757695e-13,1.0403307387465071e-13,8.269543619203778e-09,8.269537075385641e-09,0.0007984642190971776,0.0,2,5466.472472999561,0.9932219687514053,5429.420551757988,0.14864415962862237,0.22,5,converged,300.0,0.5,0.208815882674392,0.09675402030644908,0.11206186236794291,-251.62298984677545,48.377010153224546,True,True
2,150.0,upward,11,True,9885.010165089327,9.885010165089327,0.8850101650893271,9600.47029555015,1.997648522249253,5.745620545647379e-24,1.4700722995634615e-10,-22.64053934698277,-0.1755723671078563,0.08778618355393054,2.9141992517220123e-20,-1.9944469286736055,1.304632460428945e-10,1.3046324604618409e-10,9.35606676309523e-08,9.264659703339912e-08,0.0007404571492051514,0.0,2,6279.562223554424,0.9922481069883068,6230.88372903716,0.14004303326835524,0.22,3,converged,300.0,0.5,0.1818665467204105,0.030920260921648148,0.15094628579876235,-284.5398695391759,15.460130460824075,True,True
2,150.0,upward,12,True,9915.039259302326,9.915039259302326,0.9150392593023261,9599.381723233499,2.0030913838325057,2.870600331244769e-28,1.1825918183645682e-10,-22.858142443905333,-0.1864580902743805,0.0932290451371835,2.908453918236398e-20,-2.21205002559617,5.508413799643065e-14,5.5084146005666945e-14,2.9704660465156654e-09,2.9704609391270942e-09,0.0006756299250095827,0.0,2,7227.056602881083,0.9909218931988792,7161.4486111823835,0.13319523590101023,0.22,5,converged,300.0,0.5,0.1581823635305297,0.0,0.1581823635305297,-315.65753606882754,-15.65753606882754,True,True
2,150.0,upward,13,True,9943.712591417996,9.943712591417995,0.9437125914179951,9598.391698735555,2.0080415063222183,-2.3951511329100527e-28,9.511005171033523e-11,-23.07598645574462,-0.19635833525379934,0.09817916762689594,2.9084533916612516e-20,-2.429894037435458,2.697850335935192e-13,2.6978504758788966e-13,8.689658443952042e-09,8.689616564204861e-09,0.0006071260865213453,0.0,2,8331.354658597089,0.989162093771844,8241.060218053704,0.12765900733591518,0.22,4,converged,300.0,0.5,0.13742840975651102,0.0,0.13742840975651102,-345.3208926824409,-45.3208926824409,True,True
2,150.0,upward,14,True,9971.283395697355,9.971283395697355,0.9712833956973548,9597.49069964027,2.0125465017986497,1.7780911079235117e-23,7.647780250066665e-11,-23.294020580591578,-0.2053683262066576,0.10268416310332727,2.9262345422556e-20,-2.6479281622824145,3.736121087620622e-11,3.736121088305418e-11,7.163043952416685e-08,7.153293832664753e-08,0.0005370198381768045,0.0,2,9619.216046979274,0.9868558248672028,9492.779386617565,0.12313081417449795,0.22,3,converged,300.0,0.5,0.11928622219499534,0.0,0.11928622219499534,-373.7926960570858,-73.79269605708578,True,True
2,150.0,upward,15,True,9997.948408891772,9.997948408891773,0.9979484088917717,9596.670430176853,2.016647849115741,-5.543234408663863e-23,6.148629273284333e-11,-23.51220684835084,-0.2135710208408319,0.10678551042041892,2.853021287089726e-20,-2.866114430041676,2.344288212886909e-11,2.3442882134576235e-11,5.1781604113125233e-08,5.172851087459746e-08,0.0004663575784656025,0.0,2,11122.922103513964,0.9838526048955059,10943.315885592012,0.11939445392402735,0.22,3,converged,300.0,0.5,0.10345903802342568,0.0,0.10345903802342568,-401.2779787149193,-101.2779787149193,True,True
2,150.0,upward,16,True,9999.956789035508,9.999956789035508,0.9999567890355082,9596.610758450313,2.016946207748434,1.5385531462511555e-28,6.046762752693673e-11,-23.528912976298713,-0.21416773810622067,0.10708386905311151,2.9084537850316796e-20,-2.882820557989552,1.3349949752831847e-13,1.334995125976349e-13,6.343114689733515e-09,6.343100641323193e-09,0.0004609305057530163,0.0,2,11247.98088811212,0.9835887562221595,11063.387531748822,0.1191362610182528,0.01683963718567961,9,converged,300.0,0.5,0.1023350175211339,0.0,0.1023350175211339,-403.34603058519497,-103.34603058519497,True,True
2,150.0,upward,17,True,10000.254582116631,10.000254582116632,1.000254582116631,9596.601936137999,2.0169903193100094,2.389633411327858e-28,6.031783913471501e-11,-23.531393216233997,-0.21425596122937987,0.1071279806146872,2.908453870139706e-20,-2.8853007979248355,1.7254791484316691e-13,1.7254810711050886e-13,2.5758634402587264e-08,2.5758628623401575e-08,0.0004601244763153693,0.0,2,11266.672470931993,0.9835491354891277,11081.325968624316,0.11909822880210798,0.0025,9,converged,300.0,0.5,0.1021691583531257,0.0,0.1021691583531257,-403.6526459786328,-103.65264597863279,False,False
2,150.0,anchor,7000,True,7000.0,7.0,-2.0,9618.027531969818,1.90986234015092,-4.230527516492302e-25,1.0802293693121174e-09,-20.646092439366807,-2.9111901866803852e-09,1.4555977062283752e-09,2.9080305784247156e-20,-2.105764456374361e-08,1.1127824021438711e-11,1.11278240216059e-11,6.200609093776903e-09,6.099940037353461e-09,-7.060314570469596e-06,0.00017121305559988107,4,1971.5578264237683,0.9544833073045265,1881.819034707082,0.9999999999999899,0.0,0,converged,300.0,0.5,0.5999999931765664,0.6,-6.823433595926076e-09,2618.0275319698176,2918.0275319698176,True,False
2,150.0,anchor,7500,True,7500.0,7.5,-1.5,9618.02752389236,1.9098623805381998,-8.298475908556526e-30,1.080228754376133e-09,-20.64609300863124,-8.368575574886613e-08,4.184287739172723e-08,2.908453622877889e-20,-5.903220759218848e-07,4.7206208570071087e-14,4.720622933902143e-14,4.428147991121397e-09,4.428145474915113e-09,-7.059696292156684e-06,0.00017121308428788248,4,1971.5584828099607,0.9544832842218225,1881.8196157078448,0.9999999999920614,0.0,3,converged,300.0,0.5,0.5999998087281595,0.6,-1.9127184047729173e-07,2118.0275238923605,2418.0275238923605,True,False
2,150.0,anchor,8000,True,8000.0,8.0,-1.0,9618.027297526993,1.9098635123650325,5.4804593516692375e-31,1.0802115170352808e-09,-20.646108965879474,-2.3473394280910152e-06,1.173669710103647e-06,2.908453631724411e-20,-1.6547570310610853e-05,1.0672122330771667e-13,1.0672122445094209e-13,1.5621274737619756e-09,1.5620910185027404e-09,-7.042365331717232e-06,0.00017121389799677877,4,1971.576885571081,0.9544826371868438,1881.8359051565096,0.9999999937620809,0.0,4,converged,300.0,0.5,0.5999946383920957,0.6,-5.361607904319499e-06,1618.0272975269927,1918.0272975269927,True,False
2,150.0,anchor,8500,True,8500.0,8.5,-0.5,9618.020954196887,1.9098952290155637,1.0997919127762246e-29,1.0797285312619042e-09,-20.64655618734917,-6.578064048526842e-05,3.2890320241240195e-05,2.908453642174284e-20,-0.00046376904000574855,1.6528205475476815e-14,1.652829500141158e-14,5.440049979956039e-09,5.440049728872332e-09,-6.5568474923740645e-06,0.00017123596279741433,4,1972.0918793649423,0.954464900342579,1882.292479104469,0.9999951021666303,0.0,4,converged,300.0,0.5,0.5998497467172855,0.6,-0.00015025328271445204,1118.020954196887,1418.020954196887,True,False
2,150.0,anchor,9000,True,9000.0,9.0,0.0,9617.844747327257,1.9107762633637186,4.5244130571059154e-30,1.0663488101733884e-09,-20.65902535067927,-0.001827849336793645,0.0009139246683963231,2.908453635700778e-20,-0.012932932370106242,5.913684522056778e-14,5.913688387123871e-14,6.761185162942329e-09,6.761182576733663e-09,6.822836321279516e-06,0.0001713039843842385,2,1985.8760949794373,0.9542769960562346,1895.0758744568632,0.9962528333082785,0.0,5,converged,300.0,0.5,0.5958203332392535,0.6,-0.004179666760746437,617.8447473272572,917.8447473272572,True,False
2,150.0,anchor,9500,True,9500.0,9.5,0.5,9613.890222459499,1.9305488877025057,-3.517218689965433e-29,7.854858297950204e-10,-20.964718698121853,-0.04137309801437559,0.020686549007183315,2.908453596004178e-20,-0.3186262798126912,2.691255004347535e-14,2.69315458921643e-14,1.0113428201707694e-07,1.0113428198126883e-07,0.00043898704039392237,0.0,2,2278.5752627597767,0.9857903365300362,2246.197475084976,0.4684347135476742,0.0,12,maximum anchor Newton iterations reached,300.0,0.5,0.5032518544943159,0.6,-0.09674814550568411,113.89022245949855,413.89022245949855,True,False
2,150.0,anchor,9600,True,9600.0,9.6,0.6,9611.206796979879,1.943966015100612,2.576159466892609e-28,6.173246839895449e-10,-21.205626000304758,-0.06820735281057679,0.03410367640528965,2.9084538887923115e-20,-0.5595335819955948,1.220931953153786e-13,1.2209322422084961e-13,8.401391774713588e-09,8.401382903114327e-09,0.000685671164378626,0.0,2,2602.7302002325537,0.9918587037179217,2581.5406025301477,0.31395708747334616,0.0,12,maximum anchor Newton iterations reached,300.0,0.5,0.43854626553255655,0.6,-0.16145373446744343,11.206796979879073,311.2067969798791,True,True
2,150.0,anchor,9700,True,9700.0,9.7,0.7,9607.69786921029,1.9615106539485547,2.1278965150969306e-28,4.268958037840645e-10,-21.57448115171853,-0.1032966305064689,0.05164831525323241,2.9084538439660164e-20,-0.9283887334093682,6.421539184745617e-15,6.531860856517463e-15,1.1954249234991258e-07,1.1954249234818783e-07,0.0008537806705783482,0.0,2,3236.997104335732,0.9941499265512355,3218.0604335219296,0.22042798427014462,0.0,12,maximum anchor Newton iterations reached,300.0,0.5,0.3528144171200744,0.4153957384205787,-0.06258132130050431,-92.30213078971065,207.69786921028935,True,True
2,150.0,anchor,9800,True,9800.0,9.8,0.8,9603.757491360702,1.9812125431964853,-1.6736398398578218e-28,2.5512606839356246e-10,-22.08926330708144,-0.1427004090023375,0.07135020450116303,2.908453463812381e-20,-1.4431708887722763,1.0691856345858957e-13,1.0692181169763143e-13,8.334294611649998e-08,8.334294543068434e-08,0.000863936483180055,0.0,2,4433.539438668659,0.9941453439053999,4407.582589973408,0.16700202779936532,0.0,12,maximum anchor Newton iterations reached,300.0,0.5,0.25752557872546583,0.2075149827214045,0.050010596004061325,-196.24250863929774,103.75749136070226,True,True
2,150.0,anchor,9900,True,9900.0,9.9,0.9,9599.920760263012,2.000396198684942,1.160485424540819e-28,1.3206003559445778e-10,-22.74776448162969,-0.1810677199792363,0.0905338599896198,2.9084537472249074e-20,-2.101672063320528,1.7972404924381082e-13,1.797319805423415e-13,1.6884765657812024e-07,1.6884765562161498e-07,0.0007091333844722741,0.0,2,6728.494169054796,0.991642798992547,6672.26279080653,0.136480083190551,0.0,12,maximum anchor Newton iterations reached,300.0,0.5,0.16980540840497824,0.0,0.16980540840497824,-300.0792397369878,-0.07923973698780173,True,True
2,150.0,anchor,10000,True,10000.0,10.0,1.0,9596.609477891672,2.0169526105416384,-4.221656869848242e-30,6.044587261257113e-11,-23.52927281890645,-0.21418054369263614,0.10709027184631602,2.908453626954708e-20,-2.883180400597287,1.7057523607109001e-13,1.7058302104635223e-13,1.6296958677175384e-07,1.6296958587907465e-07,0.0004608135692763842,0.0,2,11250.691264755826,0.9835830151508901,11065.988836720317,0.11913074070223065,0.0,12,maximum anchor Newton iterations reached,300.0,0.5,0.1023109378064108,0.0,0.1023109378064108,-403.3905221083278,-103.39052210832779,True,True
3,100.0,downward,0,True,9000.0,9.0,0.0,9618.027532260936,1.9098623386953224,-2.908453631176365e-21,1.0802293920592036e-09,-20.646092418309163,0.0,0.0,0.0,0.0,0.0073544949718371555,0.0073544949718371555,0.7354494971837163,0.7354494971837156,-5.091531407373549e-06,0.0001712075226779097,4,1971.4767045162255,0.954428558150497,1881.6336685187146,-0.9999246803343297,0.0,0,seed,300.0,0.3333333333333333,0.5996070656308213,0.6,-0.00039293436917864355,618.0275322609359,918.0275322609359,True,False
3,100.0,downward,1,True,8839.984902708466,8.839984902708466,-0.16001509729153515,9618.024056448643,1.9098797177567879,-3.468374719394785e-23,1.0799647272075336e-09,-20.646337456336656,-3.475812293084798e-05,1.7379061465462563e-05,2.873769883982417e-20,-0.000245038027493846,4.52485243762847e-12,4.52485245523851e-12,3.992319290795333e-08,3.992062861566476e-08,-6.661976600473511e-06,0.00017122954815314772,4,1971.8420663640559,0.9544726406281778,1882.069303984223,-0.9999969231709881,0.16,3,converged,300.0,0.3333333333333333,0.5999206083945093,0.6,-7.939160549064184e-05,778.0391537401774,1078.0391537401774,True,False
3,100.0,downward,2,True,8639.984819491663,8.639984819491662,-0.36001518050833736,9618.02706177535,1.9098646911232473,1.819376126216739e-24,1.0801935655946637e-09,-20.64612558446713,-4.7048558529234395e-06,2.3524279248530903e-06,2.9102730073025816e-20,-3.3166157964226064e-05,4.528545107877549e-14,4.5294898214308154e-14,9.250539651384141e-08,9.250539640299533e-08,-7.006406409475349e-06,0.00017121534188871507,4,1971.5955737853394,0.9544818221163719,1881.8521357432046,-0.999999943618915,0.2,3,converged,300.0,0.3333333333333333,0.5999892538090581,0.6,-1.0746190941879341e-05,978.0422422836873,1278.0422422836873,True,False
3,100.0,downward,3,True,8419.984817114768,8.419984817114768,-0.5800151828852316,9618.027480132958,1.9098625993352099,-9.525203231612284e-27,1.0802254222502137e-09,-20.646096093284417,-5.212797743488176e-07,2.6063988755430704e-07,2.908444105973133e-20,-3.6749752527938062e-06,5.1907531924388104e-14,5.190759972836148e-14,8.389923192174006e-09,8.389921586442901e-09,-7.0543614240446145e-06,0.0001712133087552993,4,1971.5620721780185,0.9544831443242708,1881.82276588295,-0.9999999993077456,0.22,3,converged,300.0,0.3333333333333333,0.5999988092616874,0.6,-1.190738312617512e-06,1198.04266301819,1498.04266301819,True,False
3,100.0,downward,4,True,8199.984817085582,8.199984817085582,-0.8000151829144174,9618.02752648921,1.9098623675539506,2.316784291801663e-22,1.0802289521820846e-09,-20.646092825516384,-5.771725503273826e-08,2.885862825091843e-08,3.140132060356531e-20,-4.0720722116483424e-07,4.4984467772299973e-11,4.4984467775751475e-11,5.590629859262037e-08,5.572502309483285e-08,-7.059675276936642e-06,0.00017121308232887782,4,1971.557510669839,0.9544832782919006,1881.8186761251668,-0.9999999999915006,0.22,2,converged,300.0,0.3333333333333333,0.5999998680621096,0.6,-1.3193789039078752e-07,1418.0427094036277,1718.0427094036277,True,False
3,100.0,downward,5,True,7979.984817085224,7.9799848170852234,-1.0200151829147759,9618.027531626947,1.9098623418652652,-8.98263020216437e-27,1.0802293433199337e-09,-20.646092463428534,-6.339883897547585e-09,3.1699426754405323e-09,2.908444648546163e-20,-4.5119373010599e-08,5.352864129989834e-13,5.352870153731232e-13,8.030479653101806e-08,8.030477869076517e-08,-7.060264072311325e-06,0.0001712130576650186,4,1971.5570897627438,0.954483294453582,1881.8183062400603,-0.9999999999998956,0.22,2,converged,300.0,0.3333333333333333,0.599999985380861,0.6,-1.46191390104633e-08,1638.0427145417234,1938.0427145417234,True,False
3,100.0,downward,6,True,7759.98481708522,7.75998481708522,-1.2400151829147803,9618.027532194386,1.9098623390280773,-8.98263020216437e-27,1.080229386658559e-09,-20.646092423308698,-6.655038521080936e-10,3.3275487330449193e-10,2.908444648546163e-20,-4.999535814711949e-09,1.1995686015506654e-13,1.199568667239542e-13,3.969862359576745e-09,3.969844235924284e-09,-7.060329312835292e-06,0.00017121305488854768,4,1971.5578066043277,0.9544833079249874,1881.8190170130313,-0.9999999999999988,0.22,2,converged,300.0,0.3333333333333333,0.5999999983801529,0.6,-1.6198470342843052e-09,1858.0427151091662,2158.0427151091662,True,False
3,100.0,downward,7,True,7539.984817085219,7.5399848170852195,-1.4600151829147805,9618.027532259208,1.909862338703966,-8.98263020216437e-27,1.080229391460523e-09,-20.64609241886338,-1.7284334955040503e-11,8.64356070841337e-12,2.908444648546163e-20,-5.542176841591723e-10,5.040648399353333e-14,5.040679105298245e-14,1.7594223836364485e-08,1.7594223114305442e-08,-7.06033654145292e-06,0.0001712130550714282,4,1971.5570393170685,0.9544832964562073,1881.8182620387959,-1.0,0.22,2,converged,300.0,0.3333333333333333,0.5999999998205154,0.6,-1.7948453834293332e-10,2078.0427151739887,2378.0427151739887,True,False
3,100.0,downward,8,True,7319.984817085219,7.319984817085219,-1.6800151829147805,9618.027532260669,1.9098623386966516,-8.98263020216437e-27,1.0802293919928374e-09,-20.6460924183706,-2.669538571949621e-12,1.3290570899440286e-12,2.908444648546163e-20,-6.143772972246929e-11,1.1617189894283825e-13,1.1617245335368793e-13,3.5890701200901505e-08,3.5890699320761246e-08,-7.060337342873742e-06,0.00017121305455477105,4,1971.5578016613413,0.9544833081646154,1881.8190127674736,-1.0,0.22,2,converged,300.0,0.3333333333333333,0.5999999999801119,0.6,-1.9888091173925204e-11,2298.0427151754493,2598.0427151754493,True,False
3,100.0,downward,9,True,7099.984817085219,7.099984817085219,-1.9000151829147804,9618.027532262518,1.909862338687402,-8.98263020216437e-27,1.080229392133702e-09,-20.646092418240197,1.5829198353690033e-11,-7.92031137571415e-12,2.908444648546163e-20,6.896551566667428e-11,4.598810303983219e-10,4.5988103039832464e-10,4.626317130254873e-08,4.5988102215233084e-08,-7.060337431591322e-06,0.00017121305501488355,4,1971.5578015393914,0.954483308158036,1881.8190126381028,-1.0,0.22,1,converged,300.0,0.3333333333333333,0.5999999999977959,0.6,-2.2041257707883233e-12,2518.042715177299,2818.042715177299,True,False
3,100.0,downward,10,True,7001.999696341705,7.001999696341705,-1.9980003036582952,9618.027532262518,1.909862338687402,-8.98263020216437e-27,1.080229392133702e-09,-20.646092418240197,1.5829198353690033e-11,-7.92031137571415e-12,2.908444648546163e-20,6.896551566667428e-11,4.3410786950503155e-10,4.3410786950503444e-10,4.3702080287198553e-08,4.341078607694726e-08,-7.060337438920812e-06,0.00017121305500141792,4,1971.5578015478409,0.9544833081542375,1881.819012638679,-1.0,0.09798512074351483,1,converged,300.0,0.3333333333333333,0.5999999999991729,0.6,-8.271161533457416e-13,2616.0278359208132,2916.0278359208132,True,False
3,100.0,downward,11,True,6999.499696341705,6.999499696341705,-2.000500303658295,9618.027532262518,1.909862338687402,-8.98263020216437e-27,1.080229392133702e-09,-20.646092418240197,1.5829198353690033e-11,-7.92031137571415e-12,2.908444648546163e-20,6.896551566667428e-11,4.337348345762705e-10,4.3373483457627346e-10,4.3665025650007603e-08,4.3373482583319856e-08,-7.060337438597756e-06,0.0001712130550199755,4,1971.5578015448684,0.9544833081555945,1881.819012638517,-1.0,0.0025,1,converged,300.0,0.3333333333333333,0.5999999999991927,0.6,-8.072431612049513e-13,2618.5278359208132,2918.5278359208132,False,False
3,100.0,upward,0,True,9000.0,9.0,0.0,9618.027532260936,1.9098623386953224,-2.908453631176365e-21,1.0802293920592036e-09,-20.646092418309163,0.0,0.0,0.0,0.0,0.0073544949718371555,0.0073544949718371555,0.7354494971837163,0.7354494971837156,-5.091531407373549e-06,0.0001712075226779097,4,1971.4767045162255,0.954428558150497,1881.6336685187146,0.9999246803343297,0.0,0,seed,300.0,0.3333333333333333,0.5996070656308213,0.6,-0.00039293436917864355,618.0275322609359,918.0275322609359,True,False
