stage_index,smooth_width_m,run,step_index,z_W0_m,eigenvalue_index,real_s_inv,imag_s_inv
3,100.0,upward,4,9606.174683699095,3,3.619940904856805e-05,0.0
3,100.0,upward,5,9659.503161168317,0,-23.230560144349006,0.0
3,100.0,upward,5,9659.503161168317,1,-25.357072559462168,0.0
3,100.0,upward,5,9659.503161168317,2,0.001052291301980509,0.0
3,100.0,upward,5,9659.503161168317,3,2.913941041141958e-05,0.0
3,100.0,upward,6,9700.953445521758,0,-26.366272238900407,0.0
3,100.0,upward,6,9700.953445521758,1,-28.401744489812263,0.0
3,100.0,upward,6,9700.953445521758,2,0.0011753093325214004,0.0
3,100.0,upward,6,9700.953445521758,3,2.6593378379919906e-05,0.0
3,100.0,upward,7,9735.655438025167,0,-30.024302101739092,0.0
3,100.0,upward,7,9735.655438025167,1,-31.967405312959276,0.0
3,100.0,upward,7,9735.655438025167,2,0.001230088788834555,0.0
3,100.0,upward,7,9735.655438025167,3,2.588938580363529e-05,0.0
3,100.0,upward,8,9765.96770148117,0,-34.28271634978669,0.0
3,100.0,upward,8,9765.96770148117,1,-36.1333572071198,0.0
3,100.0,upward,8,9765.96770148117,2,0.0012366090954846328,0.0
3,100.0,upward,8,9765.96770148117,3,2.6211667349037607e-05,0.0
3,100.0,upward,9,9793.173913048626,0,-39.234358210991445,0.0
3,100.0,upward,9,9793.173913048626,1,-40.99342881607339,0.0
3,100.0,upward,9,9793.173913048626,2,0.0012089158616235885,0.0
3,100.0,upward,9,9793.173913048626,3,2.7251766033611124e-05,0.0
3,100.0,upward,10,9818.058484837871,0,-44.9875703108759,0.0
3,100.0,upward,10,9818.058484837871,1,-46.65674952571671,0.0
3,100.0,upward,10,9818.058484837871,2,0.001157241942172376,0.0
3,100.0,upward,10,9818.058484837871,3,2.8891193905056123e-05,0.0
3,100.0,upward,11,9841.142821900656,0,-51.6680623640829,0.0
3,100.0,upward,11,9841.142821900656,1,-53.24964310752011,0.0
3,100.0,upward,11,9841.142821900656,2,0.0010892692656945002,0.0
3,100.0,upward,11,9841.142821900656,3,3.1100995180572414e-05,0.0
3,100.0,upward,12,9862.795794217418,0,-59.42142340233057,0.0
3,100.0,upward,12,9862.795794217418,1,-60.91816116075707,0.0
3,100.0,upward,12,9862.795794217418,2,0.0010108657001782035,0.0
3,100.0,upward,12,9862.795794217418,3,3.3905208184746956e-05,0.0
3,100.0,upward,13,9883.290707726135,0,-68.41616793673806,0.0
3,100.0,upward,13,9883.290707726135,1,-69.83115005373784,0.0
3,100.0,upward,13,9883.290707726135,2,0.0009265217365010273,0.0
3,100.0,upward,13,9883.290707726135,3,3.7368546890021196e-05,0.0
3,100.0,upward,14,9902.837113158688,0,-78.84732153246108,0.0
3,100.0,upward,14,9902.837113158688,1,-80.18385700526565,0.0
3,100.0,upward,14,9902.837113158688,2,0.0008396230766341142,0.0
3,100.0,upward,14,9902.837113158688,3,4.1596520412941256e-05,0.0
3,100.0,upward,15,9921.599814679832,0,-90.94059774535584,0.0
3,100.0,upward,15,9921.599814679832,1,-92.20212651978744,0.0
3,100.0,upward,15,9921.599814679832,2,0.0007526341030242075,0.0
3,100.0,upward,15,9921.599814679832,3,4.67457167871783e-05,0.0
3,100.0,upward,17,9930.729573675182,0,-97.69061568794486,0.0
3,100.0,upward,17,9930.729573675182,1,-98.9159517351615,0.0
3,100.0,upward,17,9930.729573675182,2,0.000709656770584581,0.0
3,100.0,upward,17,9930.729573675182,3,4.973415026532344e-05,0.0
3,100.0,upward,18,9941.93453382059,0,-106.85909070804954,0.0
3,100.0,upward,18,9941.93453382059,1,-108.0404188744778,0.0
3,100.0,upward,18,9941.93453382059,2,0.0006567177978992723,0.0
3,100.0,upward,18,9941.93453382059,3,5.393255135791258e-05,0.0
3,100.0,upward,19,9952.932011621368,0,-116.9120629218749,0.0
3,100.0,upward,19,9952.932011621368,1,-118.05074945209971,0.0
3,100.0,upward,19,9952.932011621368,2,0.0006048134189052027,0.0
3,100.0,upward,19,9952.932011621368,3,5.873866234045822e-05,0.0
3,100.0,upward,20,9963.7437972262,0,0.000554018762173004,0.0
3,100.0,upward,20,9963.7437972262,1,6.428825115408333e-05,0.0
3,100.0,upward,20,9963.7437972262,2,-127.93407601403712,0.0
3,100.0,upward,20,9963.7437972262,3,-129.03147699877337,0.0
3,100.0,upward,22,9969.086198511328,0,0.0005290291928779525,0.0
3,100.0,upward,22,9969.086198511328,1,6.739949093973787e-05,0.0
3,100.0,upward,22,9969.086198511328,2,-133.837082308353,0.0
3,100.0,upward,22,9969.086198511328,3,-134.91434440111996,0.0
3,100.0,upward,23,9974.389284306824,0,-140.01776347478935,0.0
3,100.0,upward,23,9974.389284306824,1,-141.0752195122265,0.0
3,100.0,upward,23,9974.389284306824,2,0.0005042898734028018,0.0
3,100.0,upward,23,9974.389284306824,3,7.077616327174788e-05,0.0
3,100.0,upward,24,9980.966052154747,0,-148.1539169959117,0.0
3,100.0,upward,24,9980.966052154747,1,-149.1870794958883,0.0
3,100.0,upward,24,9980.966052154747,2,0.0004736714308431057,0.0
3,100.0,upward,24,9980.966052154747,3,7.543288864303636e-05,0.0
3,100.0,upward,25,9989.111115525933,0,-159.00359686218331,0.0
3,100.0,upward,25,9989.111115525933,1,-160.00710939395472,0.0
3,100.0,upward,25,9989.111115525933,2,0.0004357417331248892,0.0
3,100.0,upward,25,9989.111115525933,3,8.20904408241851e-05,0.0
3,100.0,upward,28,9991.134961699016,0,-161.83985705528787,0.0
3,100.0,upward,28,9991.134961699016,1,-162.83608030550243,0.0
3,100.0,upward,28,9991.134961699016,2,0.0004262907601549331,0.0
3,100.0,upward,28,9991.134961699016,3,8.393032376878913e-05,0.0
3,100.0,upward,29,9993.658093483144,0,-165.45747006418276,0.0
3,100.0,upward,29,9993.658093483144,1,-166.44465044637096,0.0
3,100.0,upward,29,9993.658093483144,2,0.000414478210108906,0.0
3,100.0,upward,29,9993.658093483144,3,8.634595817517003e-05,0.0
3,100.0,upward,30,9996.801860840642,0,-170.09502847819437,0.0
3,100.0,upward,30,9996.801860840642,1,-171.07101210836976,0.0
3,100.0,upward,30,9996.801860840642,2,0.00039969368812388254,0.0
3,100.0,upward,30,9996.801860840642,3,8.956732788864042e-05,0.0
3,100.0,upward,31,9999.930651693094,0,-174.85808389778543,0.0
3,100.0,upward,31,9999.930651693094,1,-175.82300302997103,0.0
3,100.0,upward,31,9999.930651693094,2,0.00038487520183368325,0.0
3,100.0,upward,31,9999.930651693094,3,9.304070916388749e-05,0.0
3,100.0,upward,32,10000.116964939049,0,-175.1464603286908,0.0
3,100.0,upward,32,10000.116964939049,1,-176.11072310458135,0.0
3,100.0,upward,32,10000.116964939049,2,0.00038398862744259043,0.0
3,100.0,upward,32,10000.116964939049,3,9.32568987306585e-05,0.0
3,100.0,anchor,7000,7000.0,0,-16.342094105190796,0.0
3,100.0,anchor,7000,7000.0,1,-18.718353955344764,0.0
3,100.0,anchor,7000,7000.0,2,-7.0603374383532945e-06,0.00017121305452483246
3,100.0,anchor,7000,7000.0,3,-7.0603374383532945e-06,-0.00017121305452483246
3,100.0,anchor,7500,7500.0,0,-16.3420941084461,0.0
3,100.0,anchor,7500,7500.0,1,-18.71835395854342,0.0
3,100.0,anchor,7500,7500.0,2,-7.060336838571309e-06,0.00017121305453683656
3,100.0,anchor,7500,7500.0,3,-7.060336838571309e-06,-0.00017121305453683656
3,100.0,anchor,8000,8000.0,0,-16.34209459157858,0.0
3,100.0,anchor,8000,8000.0,1,-18.718354421551233,0.0
3,100.0,anchor,8000,8000.0,2,-7.060247814911057e-06,0.00017121305835315616
3,100.0,anchor,8000,8000.0,3,-7.060247814911057e-06,-0.00017121305835315616
3,100.0,anchor,8500,8500.0,0,-16.342166294672914,0.0
3,100.0,anchor,8500,8500.0,1,-18.71842312042096,0.0
3,100.0,anchor,8500,8500.0,2,-7.047035647720195e-06,0.000171213619890794
3,100.0,anchor,8500,8500.0,3,-7.047035647720195e-06,-0.000171213619890794
3,100.0,anchor,9000,9000.0,0,-16.352805227370855,0.0
3,100.0,anchor,9000,9000.0,1,-18.72861642283702,0.0
3,100.0,anchor,9000,9000.0,2,-5.090086701025933e-06,0.00017128559181649763
3,100.0,anchor,9000,9000.0,3,-5.090086701025933e-06,-0.00017128559181649763
3,100.0,anchor,9500,9500.0,0,-17.877415610621018,0.0
3,100.0,anchor,9500,9500.0,1,-20.19133068033615,0.0
3,100.0,anchor,9500,9500.0,2,0.00035065607690883496,0.0
3,100.0,anchor,9500,9500.0,3,8.433440979595197e-05,0.0
3,100.0,anchor,9600,9600.0,0,-20.320604091287834,0.0
3,100.0,anchor,9600,9600.0,1,-22.54345093633246,0.0
3,100.0,anchor,9600,9600.0,2,0.0008036863190515758,0.0
3,100.0,anchor,9600,9600.0,3,3.739954751093017e-05,0.0
3,100.0,anchor,9700,9700.0,0,-26.28065917899186,0.0
3,100.0,anchor,9700,9700.0,1,-28.318460699566003,0.0
3,100.0,anchor,9700,9700.0,2,0.0011731354508254521,0.0
3,100.0,anchor,9700,9700.0,3,2.6629776944772223e-05,0.0
3,100.0,anchor,9800,9800.0,0,-40.68273810377081,0.0
3,100.0,anchor,9800,9800.0,1,-42.41768715390655,0.0
3,100.0,anchor,9800,9800.0,2,0.001197147470353062,0.0
3,100.0,anchor,9800,9800.0,3,2.76320173775515e-05,0.0
3,100.0,anchor,9900,9900.0,0,-77.2061204674665,0.0
3,100.0,anchor,9900,9900.0,1,-78.55404027030042,0.0
3,100.0,anchor,9900,9900.0,2,0.0008525272626267774,0.0
3,100.0,anchor,9900,9900.0,3,4.0917813265776894e-05,0.0
3,100.0,anchor,10000,10000.0,0,-174.96535850631642,0.0
3,100.0,anchor,10000,10000.0,1,-175.9300333006491,0.0
3,100.0,anchor,10000,10000.0,2,0.00038454526806629315,0.0
3,100.0,anchor,10000,10000.0,3,9.312104803760317e-05,0.0
4,50.0,downward,0,9000.0,0,-16.34209241259571,0.0
4,50.0,downward,0,9000.0,1,-18.71835067178388,0.0
4,50.0,downward,0,9000.0,2,-7.056056700593115e-06,0.0001712131329068062
4,50.0,downward,0,9000.0,3,-7.056056700593115e-06,-0.0001712131329068062
4,50.0,downward,1,8839.999999941474,0,-16.342094579706306,0.0
4,50.0,downward,1,8839.999999941474,1,-18.718354410263554,0.0
4,50.0,downward,1,8839.999999941474,2,-7.060162900392938e-06,0.00017121306120664818
4,50.0,downward,1,8839.999999941474,3,-7.060162900392938e-06,-0.00017121306120664818
4,50.0,downward,2,8639.999999941414,0,-16.34209411385916,0.0
4,50.0,downward,2,8639.999999941414,1,-18.718353963611207,0.0
4,50.0,downward,2,8639.999999941414,2,-7.060334245459288e-06,0.00017121305465791017
4,50.0,downward,2,8639.999999941414,3,-7.060334245459288e-06,-0.00017121305465791017
4,50.0,downward,3,8419.999999941414,0,-16.34209410527543,0.0
4,50.0,downward,3,8419.999999941414,1,-18.718353955344842,0.0
4,50.0,downward,3,8419.999999941414,2,-7.06033740350561e-06,0.00017121305454142406
4,50.0,downward,3,8419.999999941414,3,-7.06033740350561e-06,-0.00017121305454142406
4,50.0,downward,4,8199.999999941414,0,-16.34209410463942,0.0
4,50.0,downward,4,8199.999999941414,1,-18.718353954900675,0.0
4,50.0,downward,4,8199.999999941414,2,-7.060337442231157e-06,0.00017121305452896056
4,50.0,downward,4,8199.999999941414,3,-7.060337442231157e-06,-0.00017121305452896056
4,50.0,downward,5,7979.999999941414,0,-16.342094104639603,0.0
4,50.0,downward,5,7979.999999941414,1,-18.718353954811842,0.0
4,50.0,downward,5,7979.999999941414,2,-7.060337442752809e-06,0.00017121305452961555
4,50.0,downward,5,7979.999999941414,3,-7.060337442752809e-06,-0.00017121305452961555
4,50.0,downward,6,7759.999999941414,0,-16.342094104639603,0.0
4,50.0,downward,6,7759.999999941414,1,-18.718353954723028,0.0
4,50.0,downward,6,7759.999999941414,2,-7.0603374427786436e-06,0.00017121305452394984
4,50.0,downward,6,7759.999999941414,3,-7.0603374427786436e-06,-0.00017121305452394984
4,50.0,downward,7,7539.999999941414,0,-16.342094104639603,0.0
4,50.0,downward,7,7539.999999941414,1,-18.718353954723028,0.0
4,50.0,downward,7,7539.999999941414,2,-7.0603374427786436e-06,0.00017121305452394984
4,50.0,downward,7,7539.999999941414,3,-7.0603374427786436e-06,-0.00017121305452394984
4,50.0,downward,8,7319.999999941414,0,-16.342094104639603,0.0
4,50.0,downward,8,7319.999999941414,1,-18.718353954723028,0.0
4,50.0,downward,8,7319.999999941414,2,-7.0603374427786436e-06,0.00017121305452394984
4,50.0,downward,8,7319.999999941414,3,-7.0603374427786436e-06,-0.00017121305452394984
4,50.0,downward,9,7099.999999941414,0,-16.342094104639603,0.0
4,50.0,downward,9,7099.999999941414,1,-18.718353954723028,0.0
4,50.0,downward,9,7099.999999941414,2,-7.0603374427786436e-06,0.00017121305452394984
4,50.0,downward,9,7099.999999941414,3,-7.0603374427786436e-06,-0.00017121305452394984
4,50.0,downward,10,7001.999999998829,0,-16.342094104639603,0.0
4,50.0,downward,10,7001.999999998829,1,-18.718353954723028,0.0
4,50.0,downward,10,7001.999999998829,2,-7.0603374427786436e-06,0.00017121305452394984
4,50.0,downward,10,7001.999999998829,3,-7.0603374427786436e-06,-0.00017121305452394984
4,50.0,downward,11,6999.499999998829,0,-16.342094104639603,0.0
4,50.0,downward,11,6999.499999998829,1,-18.718353954723028,0.0
4,50.0,downward,11,6999.499999998829,2,-7.0603374427786436e-06,0.00017121305452394984
4,50.0,downward,11,6999.499999998829,3,-7.0603374427786436e-06,-0.00017121305452394984
4,50.0,upward,0,9000.0,0,-16.34209241259571,0.0
4,50.0,upward,0,9000.0,1,-18.71835067178388,0.0
4,50.0,upward,0,9000.0,2,-7.056056700593115e-06,0.0001712131329068062
4,50.0,upward,0,9000.0,3,-7.056056700593115e-06,-0.0001712131329068062
4,50.0,upward,1,9159.999999182037,0,-16.34237966032762,0.0
4,50.0,upward,1,9159.999999182037,1,-18.718627651808138,0.0
4,50.0,upward,1,9159.999999182037,2,-6.955300097001151e-06,0.000171217030001635
4,50.0,upward,1,9159.999999182037,3,-6.955300097001151e-06,-0.000171217030001635
4,50.0,upward,2,9359.99889397186,0,-16.357662846431914,0.0
4,50.0,upward,2,9359.99889397186,1,-1.3550212313337807e-06,0.00017133569017541562
4,50.0,upward,2,9359.99889397186,2,-1.3550212313337807e-06,-0.00017133569017541562
4,50.0,upward,2,9359.99889397186,3,-18.733276321803483,0.0
4,50.0,upward,3,9557.202316516941,0,-17.094325619424396,0.0
4,50.0,upward,3,9557.202316516941,1,-19.43976062470991,0.0
4,50.0,upward,3,9557.202316516941,2,0.0003722396796576406,0.0
4,50.0,upward,3,9557.202316516941,3,7.835847635021013e-05,0.0
4,50.0,upward,4,9633.157611852668,0,-19.215234086626566,0.0
4,50.0,upward,4,9633.157611852668,1,-21.478545144260874,0.0
4,50.0,upward,4,9633.157611852668,2,0.001143669746500895,0.0
4,50.0,upward,4,9633.157611852668,3,2.553981055124857e-05,0.0
4,50.0,upward,5,9673.624586546754,0,-21.711213085016006,0.0
4,50.0,upward,5,9673.624586546754,1,-23.887020305982468,0.0
4,50.0,upward,5,9673.624586546754,2,0.0015043670321533132,0.0
4,50.0,upward,5,9673.624586546754,3,1.970089842095818e-05,0.0
4,50.0,upward,6,9704.30772968425,0,-24.6290379440809,0.0
4,50.0,upward,6,9704.30772968425,1,-26.71399581328292,0.0
4,50.0,upward,6,9704.30772968425,2,0.001680464945023529,0.0
4,50.0,upward,6,9704.30772968425,3,1.7973825176040567e-05,0.0
4,50.0,upward,7,9729.922444316106,0,-28.028736237770165,0.0
4,50.0,upward,7,9729.922444316106,1,-30.02110079618581,0.0
4,50.0,upward,7,9729.922444316106,2,0.001760906026074231,0.0
4,50.0,upward,7,9729.922444316106,3,1.7489345952023876e-05,0.0
4,50.0,upward,8,9752.176776888487,0,-31.985009715654993,0.0
4,50.0,upward,8,9752.176776888487,1,-33.88428311909298,0.0
4,50.0,upward,8,9752.176776888487,2,0.001786668300432516,0.0
4,50.0,upward,8,9752.176776888487,3,1.755577116380846e-05,0.0
4,50.0,upward,9,9771.903397464994,0,-36.58556766286181,0.0
4,50.0,upward,9,9771.903397464994,1,-38.392282005806535,0.0
4,50.0,upward,9,9771.903397464994,2,0.001777157696469546,0.0
4,50.0,upward,9,9771.903397464994,3,1.7945697780135134e-05,0.0
4,50.0,upward,10,9789.605357751661,0,-41.93219668618482,0.0
4,50.0,upward,10,9789.605357751661,1,-43.64773024667314,0.0
4,50.0,upward,10,9789.605357751661,2,0.0017420964550454718,0.0
4,50.0,upward,10,9789.605357751661,3,1.8580504496784207e-05,0.0
4,50.0,upward,11,9805.637360109788,0,-48.14268976837474,0.0
4,50.0,upward,11,9805.637360109788,1,-49.769098305812896,0.0
4,50.0,upward,11,9805.637360109788,2,0.001686987267713824,0.0
4,50.0,upward,11,9805.637360109788,3,1.9440994253325253e-05,0.0
4,50.0,upward,12,9820.274597853235,0,-55.35328945214835,0.0
4,50.0,upward,12,9820.274597853235,1,-56.89315234147059,0.0
4,50.0,upward,12,9820.274597853235,2,0.0016156387929745267,0.0
4,50.0,upward,12,9820.274597853235,3,2.0535713026864466e-05,0.0
4,50.0,upward,13,9833.741525284138,0,-63.72159184875186,0.0
4,50.0,upward,13,9833.741525284138,1,-65.17787548737934,0.0
4,50.0,upward,13,9833.741525284138,2,0.0015312818952247602,0.0
4,50.0,upward,13,9833.741525284138,3,2.1888495364046428e-05,0.0
4,50.0,upward,14,9846.2253370342,0,-73.42993714785197,0.0
4,50.0,upward,14,9846.2253370342,1,-74.80587724677798,0.0
4,50.0,upward,14,9846.2253370342,2,0.0014369870785155474,0.0
4,50.0,upward,14,9846.2253370342,3,2.353373217569708e-05,0.0
4,50.0,upward,15,9857.883422655757,0,-84.68934441974093,0.0
4,50.0,upward,15,9857.883422655757,1,-85.98834737831703,0.0
4,50.0,upward,15,9857.883422655757,2,0.001335741128111061,0.0
4,50.0,upward,15,9857.883422655757,3,2.551527276987591e-05,0.0
4,50.0,upward,16,9868.848362737532,0,-97.74406874964988,0.0
4,50.0,upward,16,9868.848362737532,1,-98.96963112788966,0.0
4,50.0,upward,16,9868.848362737532,2,0.0012303763196272212,0.0
4,50.0,upward,16,9868.848362737532,3,2.7887423659367363e-05,0.0
4,50.0,upward,17,9879.231821808105,0,-112.87687563519346,0.0
4,50.0,upward,17,9879.231821808105,1,-114.03251998234927,0.0
4,50.0,upward,17,9879.231821808105,2,0.0011234582720593895,0.0
4,50.0,upward,17,9879.231821808105,3,3.0717597925296844e-05,0.0
4,50.0,upward,18,9889.127834870378,0,-130.41514482729676,0.0
4,50.0,upward,18,9889.127834870378,1,-131.5043697568491,0.0
4,50.0,upward,18,9889.127834870378,2,0.0010171865427546503,0.0
4,50.0,upward,18,9889.127834870378,3,3.409084513753103e-05,0.0
4,50.0,upward,19,9898.615664634408,0,-150.7379345779998,0.0
4,50.0,upward,19,9898.615664634408,1,-151.76417689880788,0.0
4,50.0,upward,19,9898.615664634408,2,0.0009133295569152788,0.0
4,50.0,upward,19,9898.615664634408,3,3.811715373461826e-05,0.0
4,50.0,upward,20,9907.762296980083,0,-174.28415814543033,0.0
4,50.0,upward,20,9907.762296980083,1,-175.2507649508152,0.0
4,50.0,upward,20,9907.762296980083,2,0.0008131954821593195,0.0
4,50.0,upward,20,9907.762296980083,3,4.2943446790676314e-05,0.0
4,50.0,upward,21,9916.624599022962,0,-201.56204778413013,0.0
4,50.0,upward,21,9916.624599022962,1,-202.4722566196952,0.0
4,50.0,upward,21,9916.624599022962,2,0.0007176286884177819,0.0
4,50.0,upward,21,9916.624599022962,3,4.877418409778235e-05,0.0
4,50.0,upward,23,9920.964577869856,0,-216.78078910148153,0.0
4,50.0,upward,23,9920.964577869856,1,-217.66397501781626,0.0
4,50.0,upward,23,9920.964577869856,2,0.0006716961519093318,0.0
4,50.0,upward,23,9920.964577869856,3,5.215451454754753e-05,0.0
4,50.0,upward,24,9926.314989988918,0,-237.44642246174786,0.0
4,50.0,upward,24,9926.314989988918,1,-238.29690009026064,0.0
4,50.0,upward,24,9926.314989988918,2,0.0006160345869315471,0.0
4,50.0,upward,24,9926.314989988918,3,5.6913408428723685e-05,0.0
4,50.0,upward,27,9927.971413485373,0,-244.3034496441708,0.0
4,50.0,upward,27,9927.971413485373,1,-245.14394514900698,0.0
4,50.0,upward,27,9927.971413485373,2,0.0005990325397786154,0.0
4,50.0,upward,27,9927.971413485373,3,5.854018866292787e-05,0.0
4,50.0,upward,29,9928.797008678428,0,-247.8064615017795,0.0
4,50.0,upward,29,9928.797008678428,1,-248.64200807195914,0.0
4,50.0,upward,29,9928.797008678428,2,0.0005905997627996351,0.0
4,50.0,upward,29,9928.797008678428,3,5.9381198111080275e-05,0.0
4,50.0,upward,31,9929.31214062305,0,-250.02150371381177,0.0
4,50.0,upward,31,9929.31214062305,1,-250.853971384303,0.0
4,50.0,upward,31,9929.31214062305,2,0.0005853520646296634,0.0
4,50.0,upward,31,9929.31214062305,3,5.9916578712765555e-05,0.0
4,50.0,upward,32,9929.955134435491,0,-252.81838373039955,0.0
4,50.0,upward,32,9929.955134435491,1,-253.64701806390022,0.0
4,50.0,upward,32,9929.955134435491,2,0.0005788168350244732,0.0
4,50.0,upward,32,9929.955134435491,3,6.059665655355556e-05,0.0
4,50.0,anchor,7000,7000.0,0,-16.34209410516868,0.0
4,50.0,anchor,7000,7000.0,1,-18.718353955522396,0.0
4,50.0,anchor,7000,7000.0,2,-7.060337442829977e-06,0.00017121305454434902
4,50.0,anchor,7000,7000.0,3,-7.060337442829977e-06,-0.00017121305454434902
4,50.0,anchor,7500,7500.0,0,-16.34209410516868,0.0
4,50.0,anchor,7500,7500.0,1,-18.718353955522396,0.0
4,50.0,anchor,7500,7500.0,2,-7.060337442829977e-06,0.00017121305454434902
4,50.0,anchor,7500,7500.0,3,-7.060337442829977e-06,-0.00017121305454434902
4,50.0,anchor,8000,8000.0,0,-16.34209410516872,0.0
4,50.0,anchor,8000,8000.0,1,-18.71835395543357,0.0
4,50.0,anchor,8000,8000.0,2,-7.060337442431838e-06,0.00017121305455582682
4,50.0,anchor,8000,8000.0,3,-7.060337442431838e-06,-0.00017121305455582682
4,50.0,anchor,8500,8500.0,0,-16.34209410569716,0.0
4,50.0,anchor,8500,8500.0,1,-18.718353955878076,0.0
4,50.0,anchor,8500,8500.0,2,-7.0603372483212385e-06,0.0001712130545193445
4,50.0,anchor,8500,8500.0,3,-7.0603372483212385e-06,-0.0001712130545193445
4,50.0,anchor,9000,9000.0,0,-16.342105745317152,0.0
4,50.0,anchor,9000,9000.0,1,-18.71836511232417,0.0
4,50.0,anchor,9000,9000.0,2,-7.056055494231513e-06,0.00017121321766923287
4,50.0,anchor,9000,9000.0,3,-7.056055494231513e-06,-0.00017121321766923287
4,50.0,anchor,9500,9500.0,0,-16.59271728997702,0.0
4,50.0,anchor,9500,9500.0,1,-18.95861406773309,0.0
4,50.0,anchor,9500,9500.0,2,7.973239354448148e-05,0.00015139692151555325
4,50.0,anchor,9500,9500.0,3,7.973239354448148e-05,-0.00015139692151555325
4,50.0,anchor,9600,9600.0,0,-17.981046006341707,0.0
4,50.0,anchor,9600,9600.0,1,-20.291266989617913,0.0
4,50.0,anchor,9600,9600.0,2,0.0007920440680132979,0.0
4,50.0,anchor,9600,9600.0,3,3.6757402199712216e-05,0.0
4,50.0,anchor,9700,9700.0,0,-24.15249275344667,0.0
4,50.0,anchor,9700,9700.0,1,-26.25151539468393,0.0
4,50.0,anchor,9700,9700.0,2,0.001661169836088924,0.0
4,50.0,anchor,9700,9700.0,3,1.8128200589706442e-05,0.0
4,50.0,anchor,9800,9800.0,0,-45.78337236431326,0.0
4,50.0,anchor,9800,9800.0,1,-47.4418154814795,0.0
4,50.0,anchor,9800,9800.0,2,0.0017090213227797819,0.0
4,50.0,anchor,9800,9800.0,3,1.910285304336461e-05,0.0
4,50.0,anchor,9900,9900.0,0,-154.03367994922618,0.0
4,50.0,anchor,9900,9900.0,1,-155.05081804303967,0.0
4,50.0,anchor,9900,9900.0,2,0.0008981331468110059,0.0
4,50.0,anchor,9900,9900.0,3,3.878201904780236e-05,0.0
