iteration,residual_norm,augmented_norm,correction_norm,jacobian_condition,min_singular_value,linear_solver,stage_index,smooth_width_m,run,step_index,z_W0_m,ds_scaled
0,4.722230501794121e-05,4.722230501794121e-05,5.031656041959072e-08,20317.67458519668,0.5445908667736583,solve,2,150.0,anchor,10000,10000.0,0.0
1,3.164369937592971e-07,3.164369937592971e-07,8.174662197517896e-11,20317.673875089768,0.544590866499758,solve,2,150.0,anchor,10000,10000.0,0.0
2,1.2973135713604232e-07,1.2973135713604232e-07,3.351128455648616e-11,20317.673872958272,0.5445908665343597,solve,2,150.0,anchor,10000,10000.0,0.0
3,2.652907964329747e-07,2.652907964329747e-07,6.853777910352794e-11,20317.673874346943,0.5445908665651865,solve,2,150.0,anchor,10000,10000.0,0.0
4,2.8655304902317595e-08,2.8655304902317595e-08,7.403668054843481e-12,20317.67899809092,0.5445909224076589,solve,2,150.0,anchor,10000,10000.0,0.0
5,6.196131208023062e-08,6.196131208023062e-08,1.6009099331264954e-11,20317.673873456217,0.5445908664829362,solve,2,150.0,anchor,10000,10000.0,0.0
6,1.2562032227227015e-07,1.2562032227227015e-07,3.2453105493051154e-11,20317.678995345334,0.5445909224079702,solve,2,150.0,anchor,10000,10000.0,0.0
7,2.609346986587697e-07,2.609346986587697e-07,6.741929358801285e-11,20317.673873647487,0.5445908665371371,solve,2,150.0,anchor,10000,10000.0,0.0
8,1.4585382515100858e-08,1.4585382515100858e-08,3.770214633774626e-12,20317.673874725835,0.544590866523141,solve,2,150.0,anchor,10000,10000.0,0.0
9,4.84627766402003e-07,4.84627766402003e-07,1.2520015257921844e-10,20317.673869271504,0.5445908664037957,solve,2,150.0,anchor,10000,10000.0,0.0
10,4.683177347790564e-07,4.683177347790564e-07,1.2098368421568976e-10,20317.67388138552,0.5445908666088985,solve,2,150.0,anchor,10000,10000.0,0.0
11,8.001666707142e-08,8.001666707142e-08,2.067617996034605e-11,20317.673909138506,0.5445908668696121,solve,2,150.0,anchor,10000,10000.0,0.0
0,1.323998394615278,1.323998394615278,0.002213572141268898,1969.2765941542184,0.9544142181091606,solve,3,100.0,downward,1,8839.984902708466,0.16
1,0.0009423692819979166,0.0009423692819979166,1.5934469252212907e-06,1971.9392453968776,0.9544268952773961,solve,3,100.0,downward,1,8839.984902708466,0.16
2,3.992319290795333e-08,3.992319290795333e-08,0.0,1971.936621864196,0.9544268731136927,not_needed,3,100.0,downward,1,8839.984902708466,0.16
0,0.16867396515577232,0.16867396515577232,0.0002816377630242274,1971.2612855943653,0.9544780161979338,solve,3,100.0,downward,2,8639.984819491663,0.2
1,1.5282338346213613e-05,1.5282338346213613e-05,2.5840963247838344e-08,1971.600144322274,0.9544796268425526,solve,3,100.0,downward,2,8639.984819491663,0.2
2,9.250539651384141e-08,9.250539651384141e-08,0.0,1971.6001088785167,0.9544796266082767,not_needed,3,100.0,downward,2,8639.984819491663,0.2
0,0.02636597598505204,0.02636597598505204,4.401699560224259e-05,1971.5092027016785,0.9544828501272372,solve,3,100.0,downward,3,8419.984817114768,0.22
1,3.704449393501962e-07,3.704449393501962e-07,6.255539153039962e-10,1971.5621616191386,0.9544831017863179,solve,3,100.0,downward,3,8419.984817114768,0.22
2,8.389923192174006e-09,8.389923192174006e-09,0.0,1971.5621600675745,0.9544831017747122,not_needed,3,100.0,downward,3,8419.984817114768,0.22
0,0.002921591240409881,0.002921591240409881,4.877364266419629e-06,1971.5524048347866,0.9544832615488478,solve,3,100.0,downward,4,8199.984817085582,0.22
1,5.590629859262037e-08,5.590629859262037e-08,0.0,1971.5575117489366,0.9544832777694812,not_needed,3,100.0,downward,4,8199.984817085582,0.22
0,0.00032373278741622876,0.00032373278741622876,5.404427748613993e-07,1971.5572068236193,0.9544833030899499,solve,3,100.0,downward,5,7979.984817085224,0.22
1,8.030479653101806e-08,8.030479653101806e-08,0.0,1971.5570897759853,0.9544832944471716,not_needed,3,100.0,downward,5,7979.984817085224,0.22
0,3.5880119614986266e-05,3.5880119614986266e-05,5.990174495472125e-08,1971.5577383083094,0.9544833076574347,solve,3,100.0,downward,6,7759.98481708522,0.22
1,3.969862359576745e-09,3.969862359576746e-09,0.0,1971.5578066045177,0.9544833079248956,not_needed,3,100.0,downward,6,7759.98481708522,0.22
0,3.969462239256223e-06,3.969462239256223e-06,6.62364275195004e-09,1971.5570363525344,0.9544832964795472,solve,3,100.0,downward,7,7539.984817085219,0.22
1,1.7594223836364485e-08,1.7594223836364485e-08,0.0,1971.5570393170083,0.954483296456237,not_needed,3,100.0,downward,7,7539.984817085219,0.22
0,4.4552765931488685e-07,4.4552765931488685e-07,7.509985826713267e-10,1971.5577990516526,0.9544833081406549,solve,3,100.0,downward,8,7319.984817085219,0.22
1,3.5890701200901505e-08,3.5890701200901505e-08,0.0,1971.557801661317,0.954483308164627,not_needed,3,100.0,downward,8,7319.984817085219,0.22
0,4.626317130254873e-08,4.626317130254873e-08,0.0,1971.5578015393762,0.9544833081580434,not_needed,3,100.0,downward,9,7099.984817085219,0.22
0,4.3702080287198553e-08,4.3702080287198553e-08,0.0,1971.5578015478518,0.954483308154233,not_needed,3,100.0,downward,10,7001.999696341705,0.09798512074351483
0,4.3665025650007603e-08,4.3665025650007603e-08,0.0,1971.5578015449173,0.954483308155571,not_needed,3,100.0,downward,11,6999.499696341705,0.0025
0,2.4536675122810356,2.4536675122810356,0.004106074948973605,1975.5525096273689,0.9532436866492728,solve,3,100.0,upward,1,9159.937620458719,0.16
1,0.0032404264319192445,0.0032404264319192445,5.480212955006887e-06,1980.5074350555674,0.95326777246041,solve,3,100.0,upward,1,9159.937620458719,0.16
2,6.991514907017975e-08,6.991514907017975e-08,0.0,1980.5002554657106,0.9532677250832742,not_needed,3,100.0,upward,1,9159.937620458719,0.16
0,15.159692802825475,15.159692802825475,0.02520106609116553,2098.8709035437005,0.9035530990833881,solve,3,100.0,upward,2,9358.065343904895,0.2
1,0.12367797195680563,0.12367797195680563,0.00020561923536045542,2128.3044674666653,0.9050391707483708,solve,3,100.0,upward,2,9358.065343904895,0.2
2,8.988433889753503e-06,8.988433889753503e-06,1.4689812989973793e-08,2128.0653076545223,0.9050291836778401,solve,3,100.0,upward,2,9358.065343904895,0.2
3,1.099650042631549e-08,1.099650042631549e-08,0.0,2128.0645119230944,0.9050291547594788,not_needed,3,100.0,upward,2,9358.065343904895,0.2
0,88.61498209504236,88.61498209504236,0.0883646861215934,2852.3273393104273,0.7003094994984248,solve,3,100.0,upward,3,9526.206349962848,0.22
1,1.022838310133926,1.022838310133926,0.001004017334510031,2763.340918605837,0.7637759047041076,solve,3,100.0,upward,3,9526.206349962848,0.22
2,0.00020141670708718375,0.00020141670708718375,2.3096466511598857e-07,2762.3254748880518,0.7645370279977459,solve,3,100.0,upward,3,9526.206349962848,0.22
3,4.305059230115205e-08,4.305059230115205e-08,0.0,2762.3261964254452,0.7645372058729906,not_needed,3,100.0,upward,3,9526.206349962848,0.22
0,55.84532956963333,55.84532956963333,0.02544399346448269,2459.0901108203125,0.9669314398689863,solve,3,100.0,upward,4,9606.174683699095,0.22
1,1.6937296177382477,1.6937296177382477,0.0008295570951871471,2445.234456099315,0.973929309408638,solve,3,100.0,upward,4,9606.174683699095,0.22
2,0.0019378460747641174,0.0019378460747641174,9.468786786263049e-07,2445.2624054224684,0.974152843706592,solve,3,100.0,upward,4,9606.174683699095,0.22
3,7.280262857700804e-08,7.280262857700804e-08,0.0,2445.263405963084,0.9741531086336859,not_needed,3,100.0,upward,4,9606.174683699095,0.22
0,27.47030591251674,27.47030591251674,0.009507825829148895,2957.298586636745,0.9924091145174739,solve,3,100.0,upward,5,9659.503161168317,0.22
1,0.23702601017881406,0.23702601017881406,8.528786541061936e-05,2907.806742582086,0.9930433896359558,solve,3,100.0,upward,5,9659.503161168317,0.22
2,2.0278794193114167e-05,2.0278794193114167e-05,7.163918648654518e-09,2907.354763622926,0.9930487163588367,solve,3,100.0,upward,5,9659.503161168317,0.22
3,5.988509476263086e-08,5.988509476263086e-08,0.0,2907.3544653197846,0.993048714936844,not_needed,3,100.0,upward,5,9659.503161168317,0.22
0,17.18613876603234,17.18613876603234,0.004925426032866203,3565.947503080174,0.9957827863888851,solve,3,100.0,upward,6,9700.953445521758,0.22
1,0.03423228601151707,0.03423228601151707,1.0759227900687994e-05,3551.239759976356,0.9958965468422304,solve,3,100.0,upward,6,9700.953445521758,0.22
2,1.7041313462642064e-07,1.7041313462642064e-07,6.176541592925485e-11,3551.2065399579324,0.9958967695473022,solve,3,100.0,upward,6,9700.953445521758,0.22
3,1.0582967260059566e-07,1.0582967260059566e-07,7.968782473725387e-11,3551.2062858666636,0.9958967674301669,solve,3,100.0,upward,6,9700.953445521758,0.22
4,8.082215851635026e-08,8.082215851635026e-08,0.0,3551.206412933443,0.995896768488576,not_needed,3,100.0,upward,6,9700.953445521758,0.22
0,12.314691884244084,12.314691884244084,0.003090914006911702,4145.718256523561,0.9966022426426259,solve,3,100.0,upward,7,9735.655438025167,0.22
1,0.003942272653212967,0.003942272653212967,1.986179494060294e-06,4147.00329969107,0.9966398614090012,solve,3,100.0,upward,7,9735.655438025167,0.22
2,5.593646847253304e-08,5.593646847253304e-08,0.0,4147.002654391933,0.9966398557297899,not_needed,3,100.0,upward,7,9735.655438025167,0.22
0,9.56575650699274,9.56575650699274,0.0021824158653097107,4688.506187553243,0.9967941355630352,solve,3,100.0,upward,8,9765.96770148117,0.22
1,0.009839485364677901,0.009839485364677901,2.271364448005615e-06,4697.603280053323,0.9968163312599673,solve,3,100.0,upward,8,9765.96770148117,0.22
2,4.874005664900629e-08,4.874005664900629e-08,0.0,4697.5940665627595,0.9968163088635117,not_needed,3,100.0,upward,8,9765.96770148117,0.22
0,7.81796812617665,7.81796812617665,0.001659438854647597,5199.168576326755,0.9967186850146033,solve,3,100.0,upward,9,9793.173913048626,0.22
1,0.01025497153907661,0.01025497153907661,2.0355910882217747e-06,5212.335419423433,0.9967377731734629,solve,3,100.0,upward,9,9793.173913048626,0.22
2,4.019975068036732e-08,4.019975068036732e-08,0.0,5212.318192830781,0.9967377478688854,not_needed,3,100.0,upward,9,9793.173913048626,0.22
0,6.605661658888427,6.605661658888427,0.0013228531089653584,5688.476333994657,0.9964673408998102,solve,3,100.0,upward,10,9818.058484837871,0.22
1,0.009176910355550703,0.009176910355550703,1.6490126325765852e-06,5703.3634704881115,0.9964866982258955,solve,3,100.0,upward,10,9818.058484837871,0.22
2,2.0785865464035018e-08,2.0785865464035018e-08,0.0,5703.342041233415,0.9964866700874478,not_needed,3,100.0,upward,10,9818.058484837871,0.22
0,5.710298856194743,5.710298856194743,0.0010878192501821207,6205.050254111226,0.9960584212360566,solve,3,100.0,upward,11,9841.142821900656,0.22
1,0.007811246239122132,0.007811246239122132,1.296221249140949e-06,6217.164788016788,0.9960793039049438,solve,3,100.0,upward,11,9841.142821900656,0.22
2,1.65704922998391e-07,1.65704922998391e-07,6.247904678774997e-11,6217.147463799882,0.9960792737404076,solve,3,100.0,upward,11,9841.142821900656,0.22
3,2.3950327316161257e-07,2.3950327316161257e-07,9.099596153492802e-11,6217.147458811021,0.9960792737395301,solve,3,100.0,upward,11,9841.142821900656,0.22
4,2.0452057562845186e-07,2.0452057562845186e-07,7.770603242931516e-11,6217.147463850677,0.9960792737409311,solve,3,100.0,upward,11,9841.142821900656,0.22
5,1.3356271464838653e-07,1.3356271464838653e-07,5.074457846710254e-11,6217.147470424677,0.9960792737417489,solve,3,100.0,upward,11,9841.142821900656,0.22
6,2.755307469890109e-07,2.755307469890109e-07,1.0468190651703259e-10,6217.148563548464,0.9960792739517242,solve,3,100.0,upward,11,9841.142821900656,0.22
7,1.0850183770378965e-08,1.0850183770378965e-08,0.0,6217.14635417595,0.9960792735282806,not_needed,3,100.0,upward,11,9841.142821900656,0.22
0,5.020749127354954,5.020749127354954,0.0009137026473083502,6956.806557703052,0.9954801838937544,solve,3,100.0,upward,12,9862.795794217418,0.22
1,0.006495234855788095,0.006495234855788095,1.008181843925542e-06,6960.534268656564,0.9955032600345867,solve,3,100.0,upward,12,9862.795794217418,0.22
2,1.7940446230990222e-07,1.7940446230990222e-07,5.925122821285236e-11,6960.531677642537,0.9955032279607103,solve,3,100.0,upward,12,9862.795794217418,0.22
3,3.2493112166280874e-08,3.2493112166280874e-08,0.0,6960.5316775435795,0.995503227961332,not_needed,3,100.0,upward,12,9862.795794217418,0.22
0,4.477782111342291,4.477782111342291,0.0007793106391792818,7971.133573001779,0.9947019670209106,solve,3,100.0,upward,13,9883.290707726135,0.22
1,0.0053244536287047626,0.0053244536287047626,7.808129565941375e-07,7972.755421739421,0.9947277370528583,solve,3,100.0,upward,13,9883.290707726135,0.22
2,5.087677774406397e-08,5.087677774406397e-08,0.0,7972.753454423392,0.9947277029940379,not_needed,3,100.0,upward,13,9883.290707726135,0.22
0,4.049047130826565,4.049047130826565,0.0006726992508087003,9179.271890700606,0.9936761060207273,solve,3,100.0,upward,14,9902.837113158688,0.22
1,0.004315815110211027,0.004315815110211027,6.02629308837722e-07,9180.277678605662,0.9937050367348038,solve,3,100.0,upward,14,9902.837113158688,0.22
2,4.989350352721946e-07,4.989350352721946e-07,1.2371598811588617e-10,9180.27325685041,0.9937050009942915,solve,3,100.0,upward,14,9902.837113158688,0.22
3,1.3681662478410797e-07,1.3681662478410797e-07,3.395237287824343e-11,9180.273248438001,0.9937050009941182,solve,3,100.0,upward,14,9902.837113158688,0.22
4,1.570522014921954e-07,1.570522014921954e-07,3.8970742328057515e-11,9180.273270110747,0.9937050009950636,solve,3,100.0,upward,14,9902.837113158688,0.22
5,1.1707035056610902e-07,1.1707035056610902e-07,2.9048541058769406e-11,9180.273264526732,0.9937050009934643,solve,3,100.0,upward,14,9902.837113158688,0.22
6,2.3530400267033249e-07,2.3530400267033249e-07,5.838624299283606e-11,9180.276600577054,0.9937050010925683,solve,3,100.0,upward,14,9902.837113158688,0.22
7,4.104210321155285e-08,4.104210321155285e-08,0.0,9180.27326222193,0.9937050009945834,not_needed,3,100.0,upward,14,9902.837113158688,0.22
0,3.7162131345639637,3.7162131345639637,0.0005864824213025355,10592.422119218203,0.9923361447180045,solve,3,100.0,upward,15,9921.599814679832,0.22
1,0.0034668818686962592,0.0034668818686962592,4.6395270209962873e-07,10593.08243944005,0.9923687212711603,solve,3,100.0,upward,15,9921.599814679832,0.22
2,2.817456564005817e-07,2.817456564005817e-07,6.065596103333168e-11,10593.081873949854,0.9923686842775705,solve,3,100.0,upward,15,9921.599814679832,0.22
3,7.059641962480025e-08,7.059641962480025e-08,0.0,10593.078051564393,0.9923686841976007,not_needed,3,100.0,upward,15,9921.599814679832,0.22
0,0.8539261779083104,0.8539261779083104,0.00013160875307128707,11385.160872043467,0.9915513508800129,solve,3,100.0,upward,17,9930.729573675182,0.11
1,0.00017203285101298807,0.00017203285101298807,2.258186493503818e-08,11385.280218013988,0.9915594715443555,solve,3,100.0,upward,17,9930.729573675182,0.11
2,2.652299214128517e-07,2.652299214128517e-07,5.311449764256528e-11,11385.280191106474,0.9915594694628903,solve,3,100.0,upward,17,9930.729573675182,0.11
3,1.0272089741482731e-09,1.0272089741482934e-09,0.0,11385.28016594074,0.9915594694623129,not_needed,3,100.0,upward,17,9930.729573675182,0.11
0,1.3006363478975376,1.3006363478975376,0.0001924613532143727,12464.846677390538,0.9903666897503423,solve,3,100.0,upward,18,9941.93453382059,0.1375
1,0.00037506889528722564,0.00037506889528722564,4.817092729919363e-08,12464.974671770418,0.9903806068471336,solve,3,100.0,upward,18,9941.93453382059,0.1375
2,6.491349208719028e-07,6.491349208719028e-07,1.1888292943790493e-10,12464.97906609716,0.9903806015534431,solve,3,100.0,upward,18,9941.93453382059,0.1375
3,7.012916766264883e-07,7.012916766264883e-07,1.2843336635275813e-10,12464.97908003237,0.9903806015559548,solve,3,100.0,upward,18,9941.93453382059,0.1375
4,2.3261684328605696e-07,2.3261684328605696e-07,4.25993155890108e-11,12464.97907416017,0.9903806015535522,solve,3,100.0,upward,18,9941.93453382059,0.1375
5,1.1499622047085235e-07,1.1499622047085235e-07,2.1061116555749645e-11,12464.9790711335,0.9903806015551893,solve,3,100.0,upward,18,9941.93453382059,0.1375
6,2.2496313645519568e-07,2.2496313645519568e-07,4.120037446157985e-11,12464.974648514177,0.9903806015062985,solve,3,100.0,upward,18,9941.93453382059,0.1375
7,1.3008881982845844e-07,1.3008881982845844e-07,2.3824483439036215e-11,12464.97907873464,0.9903806015557343,solve,3,100.0,upward,18,9941.93453382059,0.1375
8,2.5399882836145443e-07,2.5399882836145443e-07,4.651477355154658e-11,12464.983488508886,0.9903806016045733,solve,3,100.0,upward,18,9941.93453382059,0.1375
9,7.214847511168018e-08,7.214847511168018e-08,0.0,12464.979098460644,0.9903806015553729,not_needed,3,100.0,upward,18,9941.93453382059,0.1375
0,1.2629907165340988,1.2629907165340988,0.00017887895892592517,13653.371658474414,0.988978211663896,solve,3,100.0,upward,19,9952.932011621368,0.1375
1,0.00032441666731601885,0.00032441666731601885,4.083090925493122e-08,13653.439015773336,0.9889932431819819,solve,3,100.0,upward,19,9952.932011621368,0.1375
2,2.0343137694796868e-07,2.0343137694796868e-07,3.4075213911803887e-11,13653.439023474357,0.9889932377525686,solve,3,100.0,upward,19,9952.932011621368,0.1375
3,2.2404250350412692e-07,2.2404250350412692e-07,3.751975745697838e-11,13653.439021277529,0.9889932377524712,solve,3,100.0,upward,19,9952.932011621368,0.1375
4,1.8340650561172942e-07,1.8340650561172942e-07,3.072223189640171e-11,13653.443794463119,0.9889932377986143,solve,3,100.0,upward,19,9952.932011621368,0.1375
5,3.6018943141859923e-07,3.6018943141859923e-07,6.032963556226674e-11,13653.443800529627,0.9889932377984955,solve,3,100.0,upward,19,9952.932011621368,0.1375
6,8.12601783248739e-08,8.12601783248739e-08,0.0,13653.438991779365,0.9889932377520602,not_needed,3,100.0,upward,19,9952.932011621368,0.1375
0,1.2375604709972239,1.2375604709972239,0.00016695121041169984,14962.100129516879,0.9873438279387493,solve,3,100.0,upward,20,9963.7437972262,0.1375
1,0.000280036170988556,0.000280036170988556,3.45706203085088e-08,14962.115640030961,0.9873600617117069,solve,3,100.0,upward,20,9963.7437972262,0.1375
2,4.653487914819856e-07,4.653487914819856e-07,7.12871050057799e-11,14962.115676312185,0.9873600562040232,solve,3,100.0,upward,20,9963.7437972262,0.1375
3,4.433068680206132e-07,4.433068680206132e-07,6.791513859269569e-11,14962.115639150841,0.9873600562034748,solve,3,100.0,upward,20,9963.7437972262,0.1375
4,8.589873626684306e-07,8.589873626684306e-07,1.3159080062116175e-10,14962.110422786891,0.987360056157035,solve,3,100.0,upward,20,9963.7437972262,0.1375
5,3.1652079643640065e-07,3.1652079643640065e-07,4.848938278192138e-11,14962.110455151158,0.9873600561596386,solve,3,100.0,upward,20,9963.7437972262,0.1375
6,6.069754531785446e-08,6.069754531785446e-08,0.0,14962.115674503455,0.9873600562036909,not_needed,3,100.0,upward,20,9963.7437972262,0.1375
0,0.30026559336311304,0.30026559336311304,3.951629981898188e-05,15665.504627701512,0.9864345498087472,solve,3,100.0,upward,22,9969.086198511328,0.06875
1,1.5134297409361046e-05,1.5134297409361046e-05,1.8547529809841519e-09,15665.50319763983,0.9864386212830184,solve,3,100.0,upward,22,9969.086198511328,0.06875
2,2.3414597052742196e-07,2.3414597052742196e-07,3.4303391130205634e-11,15665.49779677223,0.9864386209223189,solve,3,100.0,upward,22,9969.086198511328,0.06875
3,4.5432977246414095e-07,4.5432977246414095e-07,6.656559924881851e-11,15665.492315561505,0.9864386208868045,solve,3,100.0,upward,22,9969.086198511328,0.06875
4,1.7296601165116465e-07,1.7296601165116465e-07,2.5343758866348798e-11,15665.50323634308,0.9864386209601884,solve,3,100.0,upward,22,9969.086198511328,0.06875
5,3.6947446857128597e-07,3.6947446857128597e-07,5.4128676661668257e-11,15665.497782794031,0.9864386209221507,solve,3,100.0,upward,22,9969.086198511328,0.06875
6,1.0265837377008556e-08,1.0265837377008556e-08,0.0,15665.497811721501,0.986438620924998,not_needed,3,100.0,upward,22,9969.086198511328,0.06875
0,0.29941163788676445,0.29941163788676445,3.8319197908563754e-05,16403.942652958154,0.9854341383488111,solve,3,100.0,upward,23,9974.389284306824,0.06875
1,1.4166879241971805e-05,1.4166879241971805e-05,1.7118441427931869e-09,16403.93335072661,0.9854383700063368,solve,3,100.0,upward,23,9974.389284306824,0.06875
2,3.49474105475107e-07,3.49474105475107e-07,4.8967804924741595e-11,16403.933334161036,0.9854383696782195,solve,3,100.0,upward,23,9974.389284306824,0.06875
3,5.8146321333803684e-08,5.8146321333803684e-08,0.0,16403.93335373607,0.9854383696813298,not_needed,3,100.0,upward,23,9974.389284306824,0.06875
0,0.47024878630438577,0.47024878630438577,5.798909765244013e-05,17379.19059264623,0.9840609670356173,solve,3,100.0,upward,24,9980.966052154747,0.0859375
1,3.17661990732539e-05,3.17661990732539e-05,3.814670218041935e-09,17379.150248824444,0.9840679642389294,solve,3,100.0,upward,24,9980.966052154747,0.0859375
2,6.275389326324953e-07,6.275389326324953e-07,8.31701260080427e-11,17379.156278210565,0.9840679634639313,solve,3,100.0,upward,24,9980.966052154747,0.0859375
3,4.338520077665347e-07,4.338520077665347e-07,5.750269530153495e-11,17379.15025878756,0.9840679634267366,solve,3,100.0,upward,24,9980.966052154747,0.0859375
4,5.846862951861243e-08,5.846862951861243e-08,0.0,17379.156267892056,0.9840679634640621,not_needed,3,100.0,upward,24,9980.966052154747,0.0859375
0,0.7433065308064478,0.7433065308064478,8.725822535175678e-05,18685.54934997342,0.9821354960893133,solve,3,100.0,upward,25,9989.111115525933,0.107421875
1,7.020794640674266e-05,7.020794640674266e-05,8.336333781835921e-09,18685.4566762445,0.9821472260642901,solve,3,100.0,upward,25,9989.111115525933,0.107421875
2,9.203262300299303e-07,9.203262300299303e-07,1.1379391802557426e-10,18685.450350538435,0.9821472239869692,solve,3,100.0,upward,25,9989.111115525933,0.107421875
3,1.1766918115075654e-07,1.1766918115075654e-07,1.4548418937477278e-11,18685.456731511746,0.9821472240231361,solve,3,100.0,upward,25,9989.111115525933,0.107421875
4,6.041152528213138e-07,6.041152528213138e-07,7.469962914986358e-11,18685.456737187902,0.9821472240240336,solve,3,100.0,upward,25,9989.111115525933,0.107421875
5,3.4003919491002537e-07,3.4003919491002537e-07,4.204329910510202e-11,18685.45035191021,0.982147223987768,solve,3,100.0,upward,25,9989.111115525933,0.107421875
6,1.7315441405826066e-07,1.7315441405826066e-07,2.1413941356790344e-11,18685.450356008427,0.9821472239873668,solve,3,100.0,upward,25,9989.111115525933,0.107421875
7,3.344445767864711e-07,3.344445767864711e-07,4.135425132675837e-11,18685.450319391468,0.9821472239873471,solve,3,100.0,upward,25,9989.111115525933,0.107421875
8,6.432094646124836e-07,6.432094646124836e-07,7.952712871816009e-11,18685.45030980848,0.9821472239869035,solve,3,100.0,upward,25,9989.111115525933,0.107421875
9,4.058961806701341e-07,4.058961806701341e-07,5.018566852385696e-11,18685.450324101166,0.9821472239867913,solve,3,100.0,upward,25,9989.111115525933,0.107421875
10,5.0033659324325756e-08,5.0033659324325756e-08,0.0,18685.45031092676,0.9821472239868253,not_needed,3,100.0,upward,25,9989.111115525933,0.107421875
0,0.045625014853820776,0.045625014853820776,5.2913033488814804e-06,19028.080463975348,0.9816273515153119,solve,3,100.0,upward,28,9991.134961699016,0.02685546875
1,2.495576830748846e-07,2.495576830748846e-07,3.031930005660285e-11,19028.07383359772,0.981628066695914,solve,3,100.0,upward,28,9991.134961699016,0.02685546875
2,9.649601804324233e-08,9.649601804324233e-08,0.0,19028.073905117388,0.9816280666859397,not_needed,3,100.0,upward,28,9991.134961699016,0.02685546875
0,0.07170562888235402,0.07170562888235402,8.180293784524865e-06,19465.807141430396,0.980954089339292,solve,3,100.0,upward,29,9993.658093483144,0.0335693359375
1,6.090414241745105e-07,6.090414241745105e-07,7.434482007297532e-11,19465.795712910774,0.9809552314911075,solve,3,100.0,upward,29,9993.658093483144,0.0335693359375
2,4.984494627085897e-07,4.984494627085897e-07,5.927134824534966e-11,19465.79571855218,0.9809552314733094,solve,3,100.0,upward,29,9993.658093483144,0.0335693359375
3,9.709896482392684e-08,9.709896482392684e-08,0.0,19465.80238304259,0.980955231507532,not_needed,3,100.0,upward,29,9993.658093483144,0.0335693359375
0,0.11294920667936945,0.11294920667936945,1.2618069181959722e-05,20028.127437803527,0.9800740821304478,solve,3,100.0,upward,30,9996.801860840642,0.041961669921875
1,1.383257417228889e-06,1.383257417228889e-06,1.6115099076711132e-10,20028.10721801879,0.9800759159941468,solve,3,100.0,upward,30,9996.801860840642,0.041961669921875
2,4.6913427664009736e-07,4.6913427664009736e-07,5.4295664568192244e-11,20028.107227987857,0.9800759159498534,solve,3,100.0,upward,30,9996.801860840642,0.041961669921875
3,1.6800472364480586e-08,1.6800472364480586e-08,0.0,20028.114019089684,0.9800759159847503,not_needed,3,100.0,upward,30,9996.801860840642,0.041961669921875
0,0.11352030193389016,0.11352030193389016,1.2413727217517585e-05,20607.068589769566,0.9791514907918263,solve,3,100.0,upward,31,9999.930651693094,0.04190727805435985
1,1.3446648562435309e-06,1.3446648562435309e-06,1.5433479036082987e-10,20607.053011716183,0.9791533624889065,solve,3,100.0,upward,31,9999.930651693094,0.04190727805435985
2,7.144976926015942e-07,7.144976926015942e-07,8.048420734504448e-11,20607.05302724615,0.9791533624444473,solve,3,100.0,upward,31,9999.930651693094,0.04190727805435985
3,4.5922547877845295e-07,4.5922547877845295e-07,5.173335411918104e-11,20607.04600135419,0.9791533624042167,solve,3,100.0,upward,31,9999.930651693094,0.04190727805435985
4,2.5508259231837175e-08,2.5508259231837175e-08,0.0,20607.053016523703,0.9791533624439677,not_needed,3,100.0,upward,31,9999.930651693094,0.04190727805435985
0,0.0003991830808303496,0.0003991830808303496,4.359641238290724e-08,20642.145287829626,0.9790969034346375,solve,3,100.0,upward,32,10000.116964939049,0.0025
1,8.737322957514433e-07,8.737322957514433e-07,9.826511763394912e-11,20642.14516822356,0.9790969099827966,solve,3,100.0,upward,32,10000.116964939049,0.0025
2,7.637191533027568e-07,7.637191533027568e-07,8.589261553207905e-11,20642.145172103716,0.9790969099824641,solve,3,100.0,upward,32,10000.116964939049,0.0025
3,5.579441357386052e-07,5.579441357386052e-07,6.274855914884834e-11,20642.152154019273,0.9790969100162984,solve,3,100.0,upward,32,10000.116964939049,0.0025
4,1.6103694047089334e-07,1.6103694047089334e-07,1.810904872576694e-11,20642.152195543502,0.9790969100168362,solve,3,100.0,upward,32,10000.116964939049,0.0025
5,3.091198527193541e-07,3.091198527193541e-07,3.476512961580551e-11,20642.145201642634,0.9790969099832899,solve,3,100.0,upward,32,10000.116964939049,0.0025
6,3.0949576403596375e-07,3.0949576403596375e-07,3.480523556081336e-11,20642.14521408593,0.9790969099798567,solve,3,100.0,upward,32,10000.116964939049,0.0025
7,5.918255038558373e-07,5.918255038558373e-07,6.655808678310787e-11,20642.145172109067,0.9790969099826529,solve,3,100.0,upward,32,10000.116964939049,0.0025
8,2.2809393273862792e-07,2.2809393273862792e-07,2.56504278613144e-11,20642.152165704698,0.979096910016558,solve,3,100.0,upward,32,10000.116964939049,0.0025
9,4.3866860244339873e-07,4.3866860244339873e-07,4.9333802915570797e-11,20642.15215365993,0.9790969100167805,solve,3,100.0,upward,32,10000.116964939049,0.0025
10,6.808638091275372e-08,6.808638091275372e-08,0.0,20642.145210572515,0.9790969099832539,not_needed,3,100.0,upward,32,10000.116964939049,0.0025
0,4.367155429342843e-08,4.367155429342843e-08,7.362738997594167e-11,1971.5578015341355,0.9544833081608907,solve,3,100.0,anchor,7000,7000.0,0.0
