iteration,residual_norm,correction_norm,state_jacobian_condition,state_jacobian_min_singular_value,linear_solver,step_factor,experiment,z_W0_m,smooth_width_m
3,0.03242934346354571,2.331119964252601e-05,48346.8656999645,0.36797871269473365,solve,1.0,fixed_z_width_path,9900.0,50.0
4,3.328222749459918e-07,7.694388675177722e-11,48346.139326090015,0.36797867684689545,solve,0.5,fixed_z_width_path,9900.0,50.0
5,1.8422572149389884e-07,7.898500733748084e-12,48346.14409097919,0.3679787670592893,solve,0.25,fixed_z_width_path,9900.0,50.0
6,4.8606945543651804e-08,5.309813404122047e-12,48346.14410599698,0.36797876713747696,solve,0.5,fixed_z_width_path,9900.0,50.0
7,1.6308294184865656e-08,7.48956807291391e-12,48346.144108082415,0.3679787671195045,solve,0.5,fixed_z_width_path,9900.0,50.0
8,1.0524735772863521e-08,1.4725003151611501e-12,48346.1441073799,0.36797876712404726,solve,0.5,fixed_z_width_path,9900.0,50.0
0,317.46487791317765,0.78554698897122,70092.52170975089,0.2532036961119822,solve,1.0,fixed_z_width_path,9900.0,35.0
1,103.13624329969934,0.1443429432016214,118539.12562660691,0.2521910322133608,solve,1.0,fixed_z_width_path,9900.0,35.0
2,6.844639682420944,0.0074382299832360145,107729.69642796472,0.25217221109736077,solve,1.0,fixed_z_width_path,9900.0,35.0
3,0.032243024846487736,1.9148004945666944e-05,107202.70107040441,0.25216934430958154,solve,1.0,fixed_z_width_path,9900.0,35.0
4,7.459315575666227e-07,2.329179109075133e-10,107201.36855363435,0.2521693202513782,solve,1.0,fixed_z_width_path,9900.0,35.0
5,3.2520174462671025e-07,4.485171815373868e-11,107201.36852512305,0.2521693203548883,solve,0.5,fixed_z_width_path,9900.0,35.0
6,1.6681632834979954e-07,2.3009206335822834e-11,107201.36860021616,0.2521693207556636,solve,0.5,fixed_z_width_path,9900.0,35.0
7,8.367500125130786e-08,1.1550337200283829e-11,107201.37447875552,0.2521693895437126,solve,0.5,fixed_z_width_path,9900.0,35.0
8,3.7232139892311266e-08,5.1238988526901216e-12,107201.37451813024,0.25216939016664447,solve,0.5,fixed_z_width_path,9900.0,35.0
9,1.3627944613911418e-08,1.8604850795679065e-12,107201.36863210982,0.2521693210473188,solve,0.5,fixed_z_width_path,9900.0,35.0
0,322.0421385272431,0.8041188022954002,160392.87932531518,0.16830235617353292,solve,1.0,fixed_z_width_path,9900.0,25.0
1,119.6355692584682,0.15211353345660497,272124.06419582677,0.169154774198362,solve,1.0,fixed_z_width_path,9900.0,25.0
2,9.487445769779537,0.008432137929143046,246388.6940913121,0.16890166330952175,solve,1.0,fixed_z_width_path,9900.0,25.0
3,0.053068884557506905,2.5197774964081947e-05,245039.01433810842,0.16888742989774072,solve,1.0,fixed_z_width_path,9900.0,25.0
4,8.302583937835522e-08,5.471065638422308e-12,245035.02941886234,0.16888743333279677,solve,0.5,fixed_z_width_path,9900.0,25.0
5,3.042539789763641e-08,1.1068712419009704e-11,245035.0159485559,0.16888738975983134,solve,0.5,fixed_z_width_path,9900.0,25.0
6,1.6152982729089237e-08,1.9013314527364936e-12,245035.0292838207,0.16888743307351212,solve,0.5,fixed_z_width_path,9900.0,25.0
0,714.1487761343328,1.1842593014631806,983730.7567342538,0.041980565939336155,solve,0.25,fixed_z_width_path,9900.0,10.0
1,506.9098071715448,1.2901514371106428,2111067.7840746506,0.04292079850936203,solve,1.0,fixed_z_width_path,9900.0,10.0
2,345.62494491429663,0.31976512028817194,4975253.997969561,0.04283567362729691,solve,1.0,fixed_z_width_path,9900.0,10.0
3,39.55347714600357,0.03987894598697388,4023170.662002765,0.042855595009695324,solve,1.0,fixed_z_width_path,9900.0,10.0
4,0.6816299889159868,0.000551203843906906,3918247.0279793777,0.042855257743704814,solve,1.0,fixed_z_width_path,9900.0,10.0
5,0.00018651657427619795,1.0534820096536568e-07,3916823.2967606373,0.042855184483869053,solve,1.0,fixed_z_width_path,9900.0,10.0
6,1.2859691017357295e-06,1.1767125535495535e-10,3916822.797547544,0.04285517735371949,solve,0.5,fixed_z_width_path,9900.0,10.0
7,5.479423116556641e-07,2.511675051841023e-11,3916823.0307383696,0.042855184532808274,solve,0.25,fixed_z_width_path,9900.0,10.0
8,1.5615651630660716e-07,7.133916403588235e-12,3916822.79700574,0.04285517732885723,solve,0.25,fixed_z_width_path,9900.0,10.0
9,4.422817711418604e-08,4.066740745981278e-12,3916822.7969639823,0.04285517732241533,solve,0.5,fixed_z_width_path,9900.0,10.0
10,2.4784358859713478e-08,2.3054844141490957e-12,3916822.796387265,0.042855177328532126,solve,0.5,fixed_z_width_path,9900.0,10.0
0,0.8756057808889528,0.0012711046325380774,6587.864268968007,0.7990796661941103,solve,1.0,fixed_z_width_path,9930.0,300.0
1,0.0004020130446703467,5.30806634463749e-07,6582.400785433728,0.7990759655936941,solve,1.0,fixed_z_width_path,9930.0,300.0
2,1.844939925568851e-07,8.44059897351926e-11,6582.396352834158,0.7990759296694311,solve,1.0,fixed_z_width_path,9930.0,300.0
3,1.3516219669321677e-07,6.186442151960482e-11,6582.398507093119,0.7990759644874059,solve,1.0,fixed_z_width_path,9930.0,300.0
4,2.983770221686571e-08,6.828059978255749e-12,6582.398511278636,0.7990759645788946,solve,0.5,fixed_z_width_path,9930.0,300.0
5,1.698987387804525e-08,1.9436022809887e-12,6582.398508936403,0.7990759645847366,solve,0.25,fixed_z_width_path,9930.0,300.0
0,168.28241600228094,0.32653267744268355,7053.532125351732,0.7410115372951992,solve,1.0,fixed_z_width_path,9930.0,200.0
1,19.364049235961197,0.030406020990824748,8727.087144421363,0.7421998448592699,solve,1.0,fixed_z_width_path,9930.0,200.0
2,0.21508545933322115,0.00031111323864714893,8556.581062621632,0.7420731086490935,solve,1.0,fixed_z_width_path,9930.0,200.0
3,3.2750956877006494e-05,3.3144386581282745e-08,8554.885194796814,0.7420712788416629,solve,1.0,fixed_z_width_path,9930.0,200.0
4,2.6264931774908253e-07,1.0620400996236183e-10,8554.885029411511,0.7420712786042822,solve,1.0,fixed_z_width_path,9930.0,200.0
5,2.4732976332664896e-07,1.0001069453491057e-10,8554.885025660757,0.7420712785324725,solve,1.0,fixed_z_width_path,9930.0,200.0
6,2.1517201657953737e-07,8.70100698045718e-11,8554.885024181713,0.7420712785998187,solve,1.0,fixed_z_width_path,9930.0,200.0
7,1.4914239628597988e-07,6.030897172222156e-11,8554.885010822734,0.7420712782331597,solve,1.0,fixed_z_width_path,9930.0,200.0
0,169.7773225502683,0.3309840467597725,9354.541953983931,0.6752814501323514,solve,1.0,fixed_z_width_path,9930.0,150.0
1,19.77375695456503,0.03115194290781136,11622.82600038258,0.6759910139812222,solve,1.0,fixed_z_width_path,9930.0,150.0
2,0.2266984571993306,0.0003259896707845595,11388.712887759026,0.6759059097371101,solve,1.0,fixed_z_width_path,9930.0,150.0
3,3.657237355015888e-05,3.604645386416323e-08,11386.327264244352,0.6759045369348883,solve,1.0,fixed_z_width_path,9930.0,150.0
4,1.1688861755189392e-07,2.1179172742750625e-11,11386.323953529898,0.675904471144319,solve,0.5,fixed_z_width_path,9930.0,150.0
5,6.34366392200799e-08,1.1494051046211362e-11,11386.323975416019,0.6759044716138354,solve,0.5,fixed_z_width_path,9930.0,150.0
6,3.458977681134386e-08,6.26600974393187e-12,11386.327030744704,0.6759045370828373,solve,0.5,fixed_z_width_path,9930.0,150.0
7,1.7917076919852957e-08,3.245624527912688e-12,11386.32701276406,0.6759045367051814,solve,0.5,fixed_z_width_path,9930.0,150.0
0,300.246421521294,0.7050089560492965,14283.008547858813,0.535120591746543,solve,1.0,fixed_z_width_path,9930.0,100.0
1,82.0651102352087,0.12033206869720398,22783.807144030507,0.5348526139471189,solve,1.0,fixed_z_width_path,9930.0,100.0
2,3.7884734406308436,0.005055039979512653,21044.12298460136,0.5348309461234437,solve,1.0,fixed_z_width_path,9930.0,100.0
3,0.010412185713445958,8.69012660849034e-06,20974.884802413977,0.5348224887844089,solve,1.0,fixed_z_width_path,9930.0,100.0
4,4.326090127374079e-08,4.478888311194136e-12,20974.770045511403,0.5348224503051014,solve,0.5,fixed_z_width_path,9930.0,100.0
5,2.0472347107886624e-08,5.700271635485792e-12,20974.77005144279,0.5348224504133039,solve,0.5,fixed_z_width_path,9930.0,100.0
0,279.2362298258054,0.6361519338770201,27260.062296076336,0.4099005051568946,solve,1.0,fixed_z_width_path,9930.0,75.0
1,68.2871737107765,0.10083999632038845,41671.415338478284,0.4088663975131756,solve,1.0,fixed_z_width_path,9930.0,75.0
2,2.7570936797115864,0.0035161698673928073,38970.615117602174,0.40896113132045203,solve,1.0,fixed_z_width_path,9930.0,75.0
3,0.0054947918550940205,4.181346867471941e-06,38880.40967732474,0.4089612468941199,solve,1.0,fixed_z_width_path,9930.0,75.0
4,4.194949845990713e-07,5.5344878163440786e-11,38880.31144596593,0.4089613146044696,solve,0.5,fixed_z_width_path,9930.0,75.0
5,2.1837489518040784e-07,2.763538819023628e-11,38880.31139024287,0.4089613139506255,solve,0.5,fixed_z_width_path,9930.0,75.0
6,1.1496514048390852e-07,3.78625437891212e-12,38880.3050285806,0.4089612403339778,solve,0.125,fixed_z_width_path,9930.0,75.0
7,7.180342173161077e-08,4.765586971534976e-12,38880.30498999511,0.4089612399014383,solve,0.25,fixed_z_width_path,9930.0,75.0
8,1.761213753116563e-08,2.4641770807776074e-12,38880.30498299962,0.40896123978458415,solve,0.5,fixed_z_width_path,9930.0,75.0
9,1.022122746311913e-08,6.115281119494988e-13,38880.30497247692,0.40896123965022046,solve,0.25,fixed_z_width_path,9930.0,75.0
0,430.13595961356043,1.2631543853644998,66046.6267313339,0.23981132654031592,solve,1.0,fixed_z_width_path,9930.0,50.0
1,275.00068433148846,0.30671346147362544,153348.3953191104,0.23890071570534344,solve,1.0,fixed_z_width_path,9930.0,50.0
2,38.41419976905647,0.03621077345566331,125220.46600567138,0.23872781256595407,solve,1.0,fixed_z_width_path,9930.0,50.0
3,0.8723368693332983,0.00045578486677050643,122266.81393944527,0.2387126583341318,solve,1.0,fixed_z_width_path,9930.0,50.0
4,0.00026610522740375445,7.763751228008505e-08,122230.55787281947,0.23871229498693095,solve,1.0,fixed_z_width_path,9930.0,50.0
5,1.058040612646104e-06,2.120578072738038e-10,122230.53595773848,0.2387122484349722,solve,1.0,fixed_z_width_path,9930.0,50.0
6,8.162762557822353e-07,1.6359710995647477e-10,122230.53603996219,0.23871224864589366,solve,1.0,fixed_z_width_path,9930.0,50.0
7,3.367895023325023e-07,3.3762577465581486e-11,122230.55178619418,0.23871229473644198,solve,0.5,fixed_z_width_path,9930.0,50.0
8,1.6561035239899767e-07,1.660534315653056e-11,122230.53586608495,0.23871224812014116,solve,0.5,fixed_z_width_path,9930.0,50.0
9,7.930792746941741e-08,7.93707904892668e-12,122230.53600769027,0.23871224867584154,solve,0.5,fixed_z_width_path,9930.0,50.0
10,4.02266757551024e-08,4.032774889582427e-12,122230.55192746827,0.23871229498984264,solve,0.5,fixed_z_width_path,9930.0,50.0
11,2.326724934134948e-08,2.8466071503350203e-16,122230.55187608981,0.23871229484584838,solve,6.103515625e-05,fixed_z_width_path,9930.0,50.0
12,2.3267273758771013e-08,1.138623081606949e-15,122230.5518779379,0.23871229484593195,solve,0.000244140625,fixed_z_width_path,9930.0,50.0
13,2.3267273758771013e-08,5.693115408034745e-16,122230.5518779379,0.23871229484593195,solve,0.0001220703125,fixed_z_width_path,9930.0,50.0
0,456.0653049938501,1.3966984451700855,227592.23808122863,0.12796039454197822,solve,1.0,fixed_z_width_path,9930.0,35.0
1,416.4670003878624,0.3597920659624388,571126.0310521399,0.1288292768648269,solve,1.0,fixed_z_width_path,9930.0,35.0
2,70.42199941388947,0.050737354254577205,450021.2445589039,0.12880503974132473,solve,1.0,fixed_z_width_path,9930.0,35.0
3,2.239039059143249,0.0008980923085022802,435190.6225383754,0.1287947466627534,solve,1.0,fixed_z_width_path,9930.0,35.0
4,0.0013006628916924876,2.9468892176950027e-07,434932.46656733373,0.1287949519672824,solve,1.0,fixed_z_width_path,9930.0,35.0
5,3.665645353368186e-07,1.386531533521857e-11,434932.3821492363,0.12879495230969712,solve,0.25,fixed_z_width_path,9930.0,35.0
6,1.0793933039121264e-07,9.939552896314414e-16,434932.44983312197,0.1287949699925297,solve,6.103515625e-05,fixed_z_width_path,9930.0,35.0
7,1.07939371551712e-07,9.939518075093827e-16,434932.449810231,0.12879496999729154,solve,6.103515625e-05,fixed_z_width_path,9930.0,35.0
8,1.07939371551712e-07,8.142453207341149e-12,434932.4498303188,0.12879496999335982,solve,0.5,fixed_z_width_path,9930.0,35.0
9,6.384438199714823e-08,5.876879160677885e-16,434932.45021836413,0.12879497011793578,solve,6.103515625e-05,fixed_z_width_path,9930.0,35.0
10,6.384438199714823e-08,5.876879160830866e-16,434932.4502300822,0.12879497011446575,solve,6.103515625e-05,fixed_z_width_path,9930.0,35.0
11,2.3036542251204603e-06,3.484431522348805e-10,434932.4501249305,0.12879497014560282,solve,1.0,fixed_z_width_path,9930.0,35.0
12,2.0992573853497842e-06,3.1753177128175065e-10,434932.38195142086,0.1287949522857631,solve,1.0,fixed_z_width_path,9930.0,35.0
13,1.6952908093310322e-06,2.564578927453254e-10,434932.4497947392,0.12879497002693682,solve,1.0,fixed_z_width_path,9930.0,35.0
0,507.01539512234444,0.8409515553666158,905766.9289874985,0.06178802318668562,solve,0.5,fixed_z_width_path,9930.0,25.0
1,189.75346082293416,0.31440179147398606,1578387.7287411995,0.061938521216595946,solve,1.0,fixed_z_width_path,9930.0,25.0
2,23.052057071975465,0.028767784731089287,1944102.014182437,0.06194195163448777,solve,1.0,fixed_z_width_path,9930.0,25.0
3,0.25034620368331323,0.0002808085745731024,1907389.6968242638,0.06194152841584004,solve,1.0,fixed_z_width_path,9930.0,25.0
4,3.313091718971688e-05,2.607559091399481e-08,1907035.2700636052,0.06194150839398326,solve,1.0,fixed_z_width_path,9930.0,25.0
5,5.974173719623713e-07,3.2202706449259085e-11,1907035.5364380279,0.0619415141413365,solve,0.5,fixed_z_width_path,9930.0,25.0
6,2.747815767011945e-07,1.4784396764751884e-11,1907034.9423086925,0.061941502707570095,solve,0.5,fixed_z_width_path,9930.0,25.0
7,1.329747854098008e-07,7.158717371587288e-12,1907034.9409844573,0.06194150268097296,solve,0.5,fixed_z_width_path,9930.0,25.0
8,6.61785631213667e-08,3.542985757306435e-12,1907034.9421814594,0.06194150271215026,solve,0.5,fixed_z_width_path,9930.0,25.0
9,3.500894191003361e-08,1.8494331747196285e-12,1907034.940018216,0.06194150267083634,solve,0.5,fixed_z_width_path,9930.0,25.0
10,2.0366125047497874e-08,1.0920872529724251e-12,1907035.2385786294,0.06194150840963141,solve,0.5,fixed_z_width_path,9930.0,25.0
0,939.5181192199506,1.137805784898028,47137573.82896656,0.002504222484164997,solve,0.03125,fixed_z_width_path,9930.0,10.0
1,902.929605549877,2.0495689910843073,101071531.88341324,0.002483162631151109,solve,0.125,fixed_z_width_path,9930.0,10.0
2,767.2879471918872,1.5516100171070595,397571732.95592016,0.0024568871730780923,solve,0.5,fixed_z_width_path,9930.0,10.0
3,83.70266135462305,0.13631518479932858,1114795637.6214285,0.0024541737122908414,solve,1.0,fixed_z_width_path,9930.0,10.0
4,4.903230334459238,0.005813328350892503,1220747373.9951901,0.002453579626866069,solve,1.0,fixed_z_width_path,9930.0,10.0
5,0.014174922064789033,1.1227383638480427e-05,1216023666.2130437,0.002453617074049026,solve,1.0,fixed_z_width_path,9930.0,10.0
6,2.0365959458068414e-05,1.6814563134336456e-10,1216014541.5765483,0.0024536171837213298,solve,0.5,fixed_z_width_path,9930.0,10.0
7,8.908947503449664e-06,9.239887784554182e-11,1216014597.1063535,0.00245361725113094,solve,0.5,fixed_z_width_path,9930.0,10.0
8,4.148846878851758e-06,3.332505522432625e-11,1216014596.9060264,0.0024536172510821086,solve,0.5,fixed_z_width_path,9930.0,10.0
9,1.7641534476658727e-06,1.8729214204544645e-11,1216014597.1432402,0.002453617250775408,solve,0.5,fixed_z_width_path,9930.0,10.0
10,6.32601457377225e-07,4.6638312100630575e-12,1216014541.416499,0.0024536171839016335,solve,0.5,fixed_z_width_path,9930.0,10.0
11,2.401214782430281e-07,1.8021638949797745e-13,1216014597.0528986,0.0024536172509348323,solve,0.03125,fixed_z_width_path,9930.0,10.0
12,2.4002234025527807e-07,5.455169863840688e-15,1216014597.1091316,0.002453617250457446,solve,0.0009765625,fixed_z_width_path,9930.0,10.0
13,2.400178598628274e-07,6.81419645057989e-16,1216014596.8575711,0.0024536172509650243,solve,0.0001220703125,fixed_z_width_path,9930.0,10.0
