run,line,message
z-plus,972,1    23  11                NaN           NaN
z-plus,973,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,974,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,975,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,976,1    23  12                NaN           NaN
z-plus,978,1    22         Iterations   :  12
z-plus,980,1    22 NOTE:Retrying step
z-plus,990,NOTE:Pivot   4 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.0984E-029 in GE
z-plus,992,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 7.5714E-252 in GE
z-plus,993,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 7.5714E-252 in GE
z-plus,994,1    23   7                NaN           NaN
z-plus,995,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,996,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,997,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,998,1    23   8                NaN           NaN
z-plus,999,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1000,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1001,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1002,1    23   9                NaN           NaN
z-plus,1003,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1004,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1005,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1006,1    23  10                NaN           NaN
z-plus,1007,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1008,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1009,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1010,1    23  11                NaN           NaN
z-plus,1011,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1012,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1013,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1014,1    23  12                NaN           NaN
z-plus,1016,1    22         Iterations   :  12
z-plus,1018,1    22 NOTE:Retrying step
z-plus,1028,NOTE:Pivot   4 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.1194E-029 in GE
z-plus,1030,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 3.4774E-250 in GE
z-plus,1031,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 3.4774E-250 in GE
z-plus,1032,1    23   7                NaN           NaN
z-plus,1033,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1034,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1035,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1036,1    23   8                NaN           NaN
z-plus,1037,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1038,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1039,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1040,1    23   9                NaN           NaN
z-plus,1041,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1042,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1043,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1044,1    23  10                NaN           NaN
z-plus,1045,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1046,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1047,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1048,1    23  11                NaN           NaN
z-plus,1049,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1050,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1051,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1052,1    23  12                NaN           NaN
z-plus,1054,1    22         Iterations   :  12
z-plus,1056,1    22 NOTE:Retrying step
z-plus,1066,NOTE:Pivot   4 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.0937E-029 in GE
z-plus,1068,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 6.8396E-251 in GE
z-plus,1069,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 6.8396E-251 in GE
z-plus,1070,1    23   7                NaN           NaN
z-plus,1071,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1072,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1073,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1074,1    23   8                NaN           NaN
z-plus,1075,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1076,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1077,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1078,1    23   9                NaN           NaN
z-plus,1079,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1080,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1081,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1082,1    23  10                NaN           NaN
z-plus,1083,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1084,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1085,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1086,1    23  11                NaN           NaN
z-plus,1087,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1088,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1089,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1090,1    23  12                NaN           NaN
z-plus,1092,1    22         Iterations   :  12
z-plus,1094,1    22 NOTE:Retrying step
z-plus,1104,NOTE:Pivot   4 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.1556E-029 in GE
z-plus,1106,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.1424E-247 in GE
z-plus,1107,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.1424E-247 in GE
z-plus,1108,1    23   7                NaN           NaN
z-plus,1109,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1110,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1111,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1112,1    23   8                NaN           NaN
z-plus,1113,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1114,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1115,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1116,1    23   9                NaN           NaN
z-plus,1117,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1118,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1119,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1120,1    23  10                NaN           NaN
z-plus,1121,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1122,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1123,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1124,1    23  11                NaN           NaN
z-plus,1125,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1126,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1127,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1128,1    23  12                NaN           NaN
z-plus,1130,1    22         Iterations   :  12
z-plus,1132,1    22 NOTE:Retrying step
z-plus,1142,NOTE:Pivot   4 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.1209E-029 in GE
z-plus,1144,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.9327E-249 in GE
z-plus,1145,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.9327E-249 in GE
z-plus,1146,1    23   7                NaN           NaN
z-plus,1147,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1148,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1149,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1150,1    23   8                NaN           NaN
z-plus,1151,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1152,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1153,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1154,1    23   9                NaN           NaN
z-plus,1155,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1156,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1157,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1158,1    23  10                NaN           NaN
z-plus,1159,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1160,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1161,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1162,1    23  11                NaN           NaN
z-plus,1163,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1164,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1165,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1166,1    23  12                NaN           NaN
z-plus,1168,1    22         Iterations   :  12
z-plus,1170,1    22 NOTE:Retrying step
z-plus,1180,NOTE:Pivot   4 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.1296E-029 in GE
z-plus,1182,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.2856E-248 in GE
z-plus,1183,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.2856E-248 in GE
z-plus,1184,1    23   7                NaN           NaN
z-plus,1185,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1186,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1187,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1188,1    23   8                NaN           NaN
z-plus,1189,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1190,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1191,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1192,1    23   9                NaN           NaN
z-plus,1193,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1194,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1195,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1196,1    23  10                NaN           NaN
z-plus,1197,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1198,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1199,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1200,1    23  11                NaN           NaN
z-plus,1201,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1202,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1203,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1204,1    23  12                NaN           NaN
z-plus,1206,1    22         Iterations   :  12
z-plus,1208,1    22 NOTE:Retrying step
z-plus,1218,NOTE:Pivot   4 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.1400E-029 in GE
z-plus,1220,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 8.4510E-248 in GE
z-plus,1221,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 8.4510E-248 in GE
z-plus,1222,1    23   7                NaN           NaN
z-plus,1223,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1224,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1225,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1226,1    23   8                NaN           NaN
z-plus,1227,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1228,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1229,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1230,1    23   9                NaN           NaN
z-plus,1231,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1232,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1233,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1234,1    23  10                NaN           NaN
z-plus,1235,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1236,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1237,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1238,1    23  11                NaN           NaN
z-plus,1239,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1240,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1241,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
z-plus,1242,1    23  12                NaN           NaN
z-plus,1244,1    22         Iterations   :  12
z-plus,1246,1    22 NOTE:No convergence with minimum step size
z-minus,42,1     1         Iterations   :   2
z-minus,62,1     2         Iterations   :   1
z-minus,82,1     3         Iterations   :   1
z-minus,102,1     4         Iterations   :   1
z-minus,123,1     5         Iterations   :   2
z-minus,144,1     6         Iterations   :   2
z-minus,165,1     7         Iterations   :   2
z-minus,186,1     8         Iterations   :   2
z-minus,206,1     9         Iterations   :   1
z-minus,257,1    11         Iterations   :   1
z-minus,277,1    12         Iterations   :   1
z-minus,297,1    13         Iterations   :   1
z-minus,317,1    14         Iterations   :   1
z-minus,355,1    16         Iterations   :   1
z-minus,375,1    17         Iterations   :   1
z-minus,395,1    18         Iterations   :   1
z-minus,415,1    19         Iterations   :   1
z-minus,435,1    20         Iterations   :   1
z-minus,455,1    21         Iterations   :   1
z-minus,475,1    22         Iterations   :   1
z-minus,495,1    23         Iterations   :   1
z-minus,515,1    24         Iterations   :   1
z-minus,553,1    26         Iterations   :   1
z-minus,573,1    27         Iterations   :   1
z-minus,593,1    28         Iterations   :   1
z-minus,613,1    29         Iterations   :   1
z-minus,633,1    30         Iterations   :   1
z-minus,653,1    31         Iterations   :   1
z-minus,673,1    32         Iterations   :   1
z-minus,693,1    33         Iterations   :   1
z-minus,713,1    34         Iterations   :   1
z-minus,751,1    36         Iterations   :   1
z-minus,771,1    37         Iterations   :   1
z-minus,791,1    38         Iterations   :   1
z-minus,811,1    39         Iterations   :   1
z-minus,831,1    40         Iterations   :   1
z-minus,851,1    41         Iterations   :   1
z-minus,871,1    42         Iterations   :   1
z-minus,891,1    43         Iterations   :   1
z-minus,911,1    44         Iterations   :   1
z-minus,949,1    46         Iterations   :   1
z-minus,969,1    47         Iterations   :   1
z-minus,989,1    48         Iterations   :   1
z-minus,1009,1    49         Iterations   :   1
z-minus,1029,1    50         Iterations   :   1
z-minus,1049,1    51         Iterations   :   1
z-minus,1069,1    52         Iterations   :   1
z-minus,1089,1    53         Iterations   :   1
z-minus,1109,1    54         Iterations   :   1
z-minus,1129,1    55         Iterations   :   1
z-minus,1149,1    56         Iterations   :   1
z-minus,1169,1    57         Iterations   :   1
z-minus,1189,1    58         Iterations   :   1
z-minus,1209,1    59         Iterations   :   1
z-minus,1229,1    60         Iterations   :   1
z-minus,1249,1    61         Iterations   :   1
z-minus,1269,1    62         Iterations   :   1
z-minus,1289,1    63         Iterations   :   1
z-minus,1309,1    64         Iterations   :   1
z-minus,1329,1    65         Iterations   :   1
z-minus,1349,1    66         Iterations   :   1
z-minus,1369,1    67         Iterations   :   1
z-minus,1389,1    68         Iterations   :   1
z-minus,1409,1    69         Iterations   :   1
z-minus,1429,1    70         Iterations   :   1
z-minus,1449,1    71         Iterations   :   1
z-minus,1469,1    72         Iterations   :   1
z-minus,1489,1    73         Iterations   :   1
z-minus,1509,1    74         Iterations   :   1
z-minus,1529,1    75         Iterations   :   1
z-minus,1549,1    76         Iterations   :   1
z-minus,1569,1    77         Iterations   :   1
z-minus,1589,1    78         Iterations   :   1
z-minus,1609,1    79         Iterations   :   1
z-minus,1629,1    80         Iterations   :   1
z-minus,1649,1    81         Iterations   :   1
z-minus,1669,1    82         Iterations   :   1
z-minus,1689,1    83         Iterations   :   1
z-minus,1709,1    84         Iterations   :   1
z-minus,1729,1    85         Iterations   :   1
z-minus,1749,1    86         Iterations   :   1
z-minus,1769,1    87         Iterations   :   1
z-minus,1789,1    88         Iterations   :   1
z-minus,1809,1    89         Iterations   :   1
z-minus,1829,1    90         Iterations   :   1
z-minus,1849,1    91         Iterations   :   1
z-minus,1869,1    92         Iterations   :   1
z-minus,1889,1    93         Iterations   :   1
z-minus,1909,1    94         Iterations   :   1
z-minus,1929,1    95         Iterations   :   1
z-minus,1949,1    96         Iterations   :   1
z-minus,1969,1    97         Iterations   :   1
z-minus,1989,1    98         Iterations   :   1
z-minus,2009,1    99         Iterations   :   1
z-minus,2029,1   100         Iterations   :   1
z-minus,2049,1   101         Iterations   :   1
z-minus,2069,1   102         Iterations   :   1
z-minus,2089,1   103         Iterations   :   1
z-minus,2109,1   104         Iterations   :   1
z-minus,2129,1   105         Iterations   :   1
z-minus,2149,1   106         Iterations   :   1
z-minus,2169,1   107         Iterations   :   1
z-minus,2189,1   108         Iterations   :   1
z-minus,2209,1   109         Iterations   :   1
z-minus,2229,1   110         Iterations   :   1
z-minus,2249,1   111         Iterations   :   1
z-minus,2269,1   112         Iterations   :   1
z-minus,2289,1   113         Iterations   :   1
z-minus,2309,1   114         Iterations   :   1
z-minus,2329,1   115         Iterations   :   1
z-minus,2349,1   116         Iterations   :   1
z-minus,2369,1   117         Iterations   :   1
z-minus,2389,1   118         Iterations   :   1
z-minus,2409,1   119         Iterations   :   1
z-minus,2429,1   120         Iterations   :   1
z-minus,2449,1   121         Iterations   :   1
z-minus,2469,1   122         Iterations   :   1
z-minus,2489,1   123         Iterations   :   1
z-minus,2509,1   124         Iterations   :   1
z-minus,2529,1   125         Iterations   :   1
z-minus,2549,1   126         Iterations   :   1
z-minus,2569,1   127         Iterations   :   1
z-minus,2589,1   128         Iterations   :   1
z-minus,2609,1   129         Iterations   :   1
z-minus,2629,1   130         Iterations   :   1
z-minus,2649,1   131         Iterations   :   1
z-minus,2669,1   132         Iterations   :   1
z-minus,2689,1   133         Iterations   :   1
z-minus,2709,1   134         Iterations   :   1
z-minus,2729,1   135         Iterations   :   1
z-minus,2749,1   136         Iterations   :   1
z-minus,2769,1   137         Iterations   :   1
z-minus,2789,1   138         Iterations   :   1
z-minus,2809,1   139         Iterations   :   1
z-minus,2829,1   140         Iterations   :   1
z-minus,2849,1   141         Iterations   :   1
z-minus,2869,1   142         Iterations   :   1
z-minus,2889,1   143         Iterations   :   1
z-minus,2909,1   144         Iterations   :   1
z-minus,2929,1   145         Iterations   :   1
z-minus,2949,1   146         Iterations   :   1
z-minus,2969,1   147         Iterations   :   1
z-minus,2989,1   148         Iterations   :   1
z-minus,3009,1   149         Iterations   :   1
z-minus,3029,1   150         Iterations   :   1
z-minus,3049,1   151         Iterations   :   1
z-minus,3069,1   152         Iterations   :   1
z-minus,3089,1   153         Iterations   :   1
z-minus,3109,1   154         Iterations   :   1
z-minus,3129,1   155         Iterations   :   1
z-minus,3149,1   156         Iterations   :   1
z-minus,3169,1   157         Iterations   :   1
z-minus,3189,1   158         Iterations   :   1
z-minus,3209,1   159         Iterations   :   1
z-minus,3229,1   160         Iterations   :   1
z-minus,3249,1   161         Iterations   :   1
z-minus,3269,1   162         Iterations   :   1
z-minus,3289,1   163         Iterations   :   1
z-minus,3309,1   164         Iterations   :   1
z-minus,3329,1   165         Iterations   :   1
z-minus,3349,1   166         Iterations   :   1
z-minus,3369,1   167         Iterations   :   1
z-minus,3389,1   168         Iterations   :   1
z-minus,3409,1   169         Iterations   :   1
z-minus,3429,1   170         Iterations   :   1
z-minus,3449,1   171         Iterations   :   1
z-minus,3469,1   172         Iterations   :   1
z-minus,3489,1   173         Iterations   :   1
z-minus,3509,1   174         Iterations   :   1
z-minus,3529,1   175         Iterations   :   1
z-minus,3549,1   176         Iterations   :   1
z-minus,3569,1   177         Iterations   :   1
z-minus,3589,1   178         Iterations   :   1
z-minus,3609,1   179         Iterations   :   1
z-minus,3629,1   180         Iterations   :   1
z-minus,3649,1   181         Iterations   :   1
z-minus,3669,1   182         Iterations   :   1
z-minus,3689,1   183         Iterations   :   1
z-minus,3709,1   184         Iterations   :   1
z-minus,3729,1   185         Iterations   :   1
z-minus,3749,1   186         Iterations   :   1
z-minus,3769,1   187         Iterations   :   1
z-minus,3789,1   188         Iterations   :   1
z-minus,3809,1   189         Iterations   :   1
z-minus,3829,1   190         Iterations   :   1
z-minus,3849,1   191         Iterations   :   1
z-minus,3869,1   192         Iterations   :   1
z-minus,3889,1   193         Iterations   :   1
z-minus,3909,1   194         Iterations   :   1
z-minus,3929,1   195         Iterations   :   1
z-minus,3949,1   196         Iterations   :   1
z-minus,3969,1   197         Iterations   :   1
z-minus,3989,1   198         Iterations   :   1
z-minus,4009,1   199         Iterations   :   1
z-minus,4029,1   200         Iterations   :   1
z-minus,4049,1   201         Iterations   :   1
z-minus,4069,1   202         Iterations   :   1
z-minus,4089,1   203         Iterations   :   1
z-minus,4109,1   204         Iterations   :   1
z-minus,4129,1   205         Iterations   :   1
z-minus,4149,1   206         Iterations   :   1
z-minus,4169,1   207         Iterations   :   1
z-minus,4189,1   208         Iterations   :   1
z-minus,4209,1   209         Iterations   :   1
z-minus,4229,1   210         Iterations   :   1
z-minus,4249,1   211         Iterations   :   1
z-minus,4269,1   212         Iterations   :   1
z-minus,4289,1   213         Iterations   :   1
z-minus,4309,1   214         Iterations   :   1
z-minus,4329,1   215         Iterations   :   1
z-minus,4349,1   216         Iterations   :   1
z-minus,4369,1   217         Iterations   :   1
z-minus,4389,1   218         Iterations   :   1
z-minus,4409,1   219         Iterations   :   1
z-minus,4429,1   220         Iterations   :   1
z-minus,4449,1   221         Iterations   :   1
z-minus,4469,1   222         Iterations   :   1
z-minus,4489,1   223         Iterations   :   1
z-minus,4509,1   224         Iterations   :   1
z-minus,4529,1   225         Iterations   :   1
z-minus,4549,1   226         Iterations   :   1
z-minus,4569,1   227         Iterations   :   1
z-minus,4589,1   228         Iterations   :   1
z-minus,4609,1   229         Iterations   :   1
z-minus,4629,1   230         Iterations   :   1
z-minus,4649,1   231         Iterations   :   1
z-minus,4669,1   232         Iterations   :   1
z-minus,4689,1   233         Iterations   :   1
z-minus,4709,1   234         Iterations   :   1
z-minus,4729,1   235         Iterations   :   1
z-minus,4749,1   236         Iterations   :   1
