run,branch,point,ty,type,label,is_user_point,W_a0,scaled_l2_norm,Z_scaled,U_scaled,P_log_ratio_over_10,M_log_ratio,z_m,u_m_s,m_kg
pmass-wA0-plus,1,143,0,regular,0,False,2.0811318344,2.0617596339,1.8248626508,-0.91243132538,0.2969817674,2.9698176739999997,9800.513797340936,0.9974310133153224,2.105190579557841e-08
pmass-wA0-plus,1,144,0,regular,0,False,2.0858343697,2.0810866594,1.8422380964,-0.92111904822,0.29769141588,2.9769141587999997,9802.251341900936,0.9887432904753224,2.1201831669219883e-08
pmass-wA0-plus,1,145,0,regular,0,False,2.0904838195,2.1004274346,1.8596252626,-0.92981263132,0.29839195893,2.9839195892999997,9803.990058520936,0.9800497073753224,2.1350881095587366e-08
pmass-wA0-plus,1,146,0,regular,0,False,2.095081071,2.1197815881,1.8770238153,-0.93851190766,0.29908356198,2.9908356198000003,9805.729913790936,0.9713504310353224,2.1499056241742198e-08
pmass-wA0-plus,1,147,0,regular,0,False,2.0996269942,2.1391487604,1.8944334313,-0.94721671567,0.29976638691,2.9976638691,9807.470875390936,0.9626456230253224,2.1646359496815763e-08
pmass-wA0-plus,1,148,0,regular,0,False,2.1041224428,2.1585286031,1.911853798,-0.95592689901,0.30044059209,3.0044059209,9809.212912060935,0.9539354396853224,2.1792793451797195e-08
pmass-wA0-plus,1,149,0,regular,0,False,2.1085682546,2.177920779,1.9292846127,-0.96464230637,0.30110633252,3.0110633252000003,9810.955993530935,0.9452200323253224,2.193836090167435e-08
pmass-wA0-plus,1,150,4,UZ/NPR,20,True,2.112965251,2.1973249611,1.9467255827,-0.97336279136,0.30176375985,3.0176375985,9812.700090530936,0.9364995473353224,2.208306482236929e-08
pmass-wA0-plus,1,151,0,regular,0,False,2.1173142378,2.2167408328,1.9641764246,-0.98208821228,0.30241302246,3.0241302246000004,9814.445174720935,0.9277741264153224,2.2226908361260123e-08
pmass-wA0-plus,1,152,0,regular,0,False,2.1216160057,2.2361680871,1.981636864,-0.99081843198,0.30305426558,3.0305426557999997,9816.191218660935,0.9190439067153224,2.2369894837427865e-08
pmass-wA0-plus,1,153,0,regular,0,False,2.1258713301,2.2556064267,1.9991066354,-0.9995533177,0.30368763129,3.0368763128999996,9817.938195800936,0.9103090209953224,2.2512027716008407e-08
pmass-wA0-plus,1,154,0,regular,0,False,2.1300809714,2.2750555633,2.0165854818,-1.0082927409,0.30431325866,3.0431325865999996,9819.686080440935,0.9015695977953224,2.2653310614353606e-08
pmass-wA0-plus,1,155,0,regular,0,False,2.1342456758,2.2945152177,2.0340731543,-1.0170365772,0.30493128376,3.0493128376,9821.434847690936,0.8928257614953223,2.2793747279848665e-08
pmass-wA0-plus,1,156,0,regular,0,False,2.1383661746,2.3139851191,2.051569412,-1.025784706,0.30554183976,3.0554183976,9823.184473460937,0.8840776326953224,2.29333415885565e-08
pmass-wA0-plus,1,157,0,regular,0,False,2.1424431854,2.3334650049,2.0690740215,-1.0345370108,0.30614505698,3.0614505698,9824.934934410936,0.8753253278953224,2.3072097533272605e-08
pmass-wA0-plus,1,158,0,regular,0,False,2.1464774122,2.3529546206,2.0865867568,-1.0432933784,0.30674106301,3.0674106301,9826.686207940937,0.8665689602953224,2.321001922835345e-08
pmass-wA0-plus,1,159,0,regular,0,False,2.150469545,2.3724537195,2.104107399,-1.0520536995,0.30732998264,3.0732998264,9828.438272160936,0.8578086391953224,2.3347110871289472e-08
pmass-wA0-plus,1,160,4,UZ/NPR,21,True,2.1544202609,2.3919620623,2.1216357361,-1.060817868,0.30791193811,3.0791193811,9830.191105870936,0.8490444706953224,2.348337677896493e-08
pmass-wA0-plus,1,161,0,regular,0,False,2.1583302237,2.4114794168,2.1391715627,-1.0695857813,0.30848704901,3.0848704901,9831.944688530935,0.8402765573953224,2.361882134341388e-08
pmass-wA0-plus,1,162,0,regular,0,False,2.1622000848,2.4310055579,2.1567146798,-1.0783573399,0.30905543242,3.0905543242,9833.699000240937,0.8315049987953225,2.375344904388508e-08
pmass-wA0-plus,1,163,0,regular,0,False,2.1660304828,2.4505402673,2.1742648945,-1.0871324472,0.30961720296,3.0961720296,9835.454021710935,0.8227298914953225,2.3887264438661607e-08
pmass-wA0-plus,1,164,0,regular,0,False,2.1698220441,2.4700833329,2.1918220199,-1.09591101,0.31017247281,3.1017247280999998,9837.209734250935,0.8139513286953224,2.402027215019334e-08
pmass-wA0-plus,1,165,0,regular,0,False,2.173575383,2.4896345494,2.2093858751,-1.1046929375,0.31072135181,3.1072135181,9838.966119770936,0.8051694011953223,2.4152476869831388e-08
pmass-wA0-plus,1,166,0,regular,0,False,2.1772911023,2.5091937171,2.2269562843,-1.1134781421,0.31126394753,3.1126394753,9840.723160690935,0.7963841965953224,2.4283883356191645e-08
pmass-wA0-plus,1,167,0,regular,0,False,2.180969793,2.5287606425,2.2445330774,-1.1222665387,0.31180036523,3.1180036522999997,9842.480840000935,0.7875957999953225,2.4414496407331542e-08
pmass-wA0-plus,1,168,0,regular,0,False,2.1846120348,2.5483351377,2.2621160894,-1.1310580447,0.31233070802,3.1233070802,9844.239141200937,0.7788042939953224,2.4544320881822156e-08
pmass-wA0-plus,1,169,0,regular,0,False,2.1882183966,2.5679170201,2.2797051604,-1.1398525802,0.31285507686,3.1285507686000003,9845.998048300937,0.7700097584953225,2.4673361681710567e-08
pmass-wA0-plus,1,170,4,UZ/NPR,22,True,2.1917894361,2.5875061128,2.2973001352,-1.1486500676,0.31337357062,3.1337357062,9847.757545780936,0.7612122710953224,2.4801623750478813e-08
pmass-wA0-plus,1,171,0,regular,0,False,2.1953257005,2.6071022437,2.3149008633,-1.1574504316,0.3138862861,3.1388628610000002,9849.517618590937,0.7524119070953224,2.4929112061610808e-08
pmass-wA0-plus,1,172,0,regular,0,False,2.1988277267,2.6267052459,2.3325071988,-1.1662535994,0.31439331812,3.1439331812,9851.278252140935,0.7436087392953223,2.5055831624968786e-08
pmass-wA0-plus,1,173,0,regular,0,False,2.2022960412,2.6463149572,2.350119,-1.1750595,0.31489475957,3.1489475957,9853.039432260935,0.7348028386953225,2.518178748389818e-08
pmass-wA0-plus,1,174,0,regular,0,False,2.2057311608,2.66593122,2.3677361298,-1.1838680649,0.3153907014,3.1539070139999996,9854.801145240936,0.7259942737953224,2.5306984697638313e-08
pmass-wA0-plus,1,175,0,regular,0,False,2.2091335923,2.6855538814,2.3853584547,-1.1926792273,0.31588123273,3.1588123273,9856.563377730936,0.7171831113953224,2.543142835428939e-08
pmass-wA0-plus,1,176,0,regular,0,False,2.2125038328,2.7051827927,2.4029858455,-1.2014929227,0.31636644083,3.1636644083,9858.326116810937,0.7083694159953224,2.5555123551491776e-08
pmass-wA0-plus,1,177,0,regular,0,False,2.2158423704,2.7248178094,2.4206181766,-1.2103090883,0.31684641124,3.1684641124,9860.089349920936,0.6995532503953223,2.5678075413016436e-08
pmass-wA0-plus,1,178,0,regular,0,False,2.2191496838,2.7444587911,2.4382553262,-1.2191276631,0.31732122773,3.1732122772999998,9861.853064880936,0.6907346755953223,2.580028906506903e-08
pmass-wA0-plus,1,179,0,regular,0,False,2.2224262428,2.7641056014,2.455897176,-1.227948588,0.31779097239,3.1779097239,9863.617249860936,0.6819137506953223,2.5921769646105434e-08
pmass-wA0-plus,1,180,4,UZ/NPR,23,True,2.2256725082,2.7837581078,2.4735436112,-1.2367718056,0.31825572568,3.1825572568,9865.381893380936,0.6730905330953223,2.6042522306993748e-08
pmass-wA0-plus,1,181,0,regular,0,False,2.2288889324,2.8034161812,2.4911945203,-1.2455972602,0.31871556639,3.1871556638999996,9867.146984290936,0.6642650784953223,2.61625521880948e-08
pmass-wA0-plus,1,182,0,regular,0,False,2.2320759593,2.8230796964,2.5088497951,-1.2544248976,0.31917057178,3.1917057178,9868.912511770935,0.6554374410953223,2.628186444346534e-08
pmass-wA0-plus,1,183,0,regular,0,False,2.2352340245,2.8427485314,2.5265093304,-1.2632546652,0.31962081756,3.1962081756,9870.678465300936,0.6466076734953223,2.6400464223924916e-08
pmass-wA0-plus,1,184,0,regular,0,False,2.2383635556,2.8624225678,2.5441730241,-1.272086512,0.32006637794,3.2006637793999997,9872.444834670936,0.6377758266953224,2.651835667864007e-08
pmass-wA0-plus,1,185,0,regular,0,False,2.2414649721,2.8821016903,2.5618407768,-1.2809203884,0.32050732564,3.2050732564,9874.211609940936,0.6289419502953224,2.6635546946505498e-08
pmass-wA0-plus,1,186,0,regular,0,False,2.2445386862,2.9017857867,2.5795124923,-1.2897562462,0.32094373196,3.2094373195999997,9875.978781490936,0.6201060924953223,2.6752040163742956e-08
pmass-wA0-plus,1,187,0,regular,0,False,2.2475851019,2.921474748,2.597188077,-1.2985940385,0.32137566679,3.2137566679000003,9877.746339960935,0.6112683001953223,2.6867841455963333e-08
pmass-wA0-plus,1,188,0,regular,0,False,2.2506046162,2.941168468,2.6148674396,-1.3074337198,0.32180319866,3.2180319866000002,9879.514276220936,0.6024286188953225,2.6982955941182446e-08
pmass-wA0-plus,1,189,0,regular,0,False,2.2535976186,2.9608668435,2.6325504919,-1.3162752459,0.32222639473,3.2222639472999997,9881.282581450936,0.5935870927953224,2.7097388717014385e-08
pmass-wA0-plus,1,190,4,UZ/NPR,24,True,2.2565644918,2.9805697739,2.6502371477,-1.3251185739,0.3226453209,3.2264532089999998,9883.051247030937,0.5847437647953224,2.7211144880538564e-08
pmass-wA0-plus,1,191,0,regular,0,False,2.2595056112,3.0002771615,2.6679273236,-1.3339636618,0.32306004175,3.2306004175000003,9884.820264620936,0.5758986768953225,2.732422950255302e-08
pmass-wA0-plus,1,192,0,regular,0,False,2.2624213455,3.019988911,2.6856209382,-1.3428104691,0.32347062062,3.2347062062,9886.589626080937,0.5670518695953224,2.74366476399158e-08
pmass-wA0-plus,1,193,0,regular,0,False,2.2653120566,3.0397049297,2.7033179126,-1.3516589563,0.32387711964,3.2387711964,9888.359323520936,0.5582033823953223,2.7548404334737252e-08
pmass-wA0-plus,1,194,0,regular,0,False,2.2681781003,3.0594251273,2.7210181699,-1.3605090849,0.32427959976,3.2427959976,9890.129349250936,0.5493532537953223,2.7659504613853834e-08
pmass-wA0-plus,1,195,0,regular,0,False,2.2710198254,3.0791494161,2.7387216353,-1.3693608176,0.32467812073,3.2467812073,9891.899695790937,0.5405015210953223,2.776995347469588e-08
pmass-wA0-plus,1,196,0,regular,0,False,2.2738375747,3.0988777103,2.7564282362,-1.3782141181,0.32507274116,3.2507274116000002,9893.670355880937,0.5316482205953224,2.7879755893405222e-08
pmass-wA0-plus,1,197,0,regular,0,False,2.276631685,3.1186099266,2.7741379018,-1.3870689509,0.32546351857,3.2546351856999998,9895.441322440936,0.5227933877953224,2.7988916830627775e-08
pmass-wA0-plus,1,198,0,regular,0,False,2.2794024869,3.1383459839,2.7918505634,-1.3959252817,0.32585050939,3.2585050938999998,9897.212588600936,0.5139370569953223,2.8097441223658863e-08
pmass-wA0-plus,1,199,0,regular,0,False,2.2821503052,3.1580858029,2.8095661539,-1.404783077,0.32623376898,3.2623376898,9898.984147650935,0.5050792616953224,2.820533398430137e-08
pmass-wA0-plus,1,200,4,UZ/NPR,25,True,2.2848754588,3.1778293067,2.8272846084,-1.4136423042,0.32661335163,3.2661335163,9900.755993100936,0.4962200344953225,2.8312599991262863e-08
pmass-wA0-plus,1,201,0,regular,0,False,2.2875782611,3.19757642,2.8450058633,-1.4225029316,0.32698931066,3.2698931065999997,9902.528118590935,0.48735940709532244,2.841924411104334e-08
pmass-wA0-plus,1,202,0,regular,0,False,2.2902590201,3.2173270698,2.8627298569,-1.4313649285,0.32736169837,3.2736169837,9904.300517950936,0.4784974101953223,2.8525271176743367e-08
pmass-wA0-plus,1,203,0,regular,0,False,2.292918038,3.2370811845,2.8804565293,-1.4402282646,0.32773056608,3.2773056608,9906.073185190937,0.46963407409532243,2.8630685992386758e-08
pmass-wA0-plus,1,204,0,regular,0,False,2.2955556121,3.2568386948,2.8981858218,-1.4490929109,0.32809596418,3.2809596418,9907.846114440936,0.4607694277953225,2.8735493340437193e-08
pmass-wA0-plus,1,205,0,regular,0,False,2.2981720342,3.2765995327,2.9159176776,-1.4579588388,0.32845794212,3.2845794212,9909.619300020935,0.4519034998953224,2.8839697972388776e-08
pmass-wA0-plus,1,206,0,regular,0,False,2.3007675911,3.2963636323,2.9336520412,-1.4668260206,0.32881654842,3.2881654842000003,9911.392736380936,0.4430363180953225,2.8943304605144442e-08
pmass-wA0-plus,1,207,0,regular,0,False,2.3033425648,3.3161309289,2.9513888586,-1.4756944293,0.32917183075,3.2917183075,9913.166418120936,0.43416790939532235,2.9046317937851326e-08
pmass-wA0-plus,1,208,0,regular,0,False,2.3058972323,3.3359013598,2.9691280772,-1.4845640386,0.32952383588,3.2952383588,9914.940339980936,0.4252983000953223,2.9148742631396533e-08
pmass-wA0-plus,1,209,0,regular,0,False,2.3084318656,3.3556748636,2.9868696458,-1.4934348229,0.32987260974,3.2987260974,9916.714496840936,0.41642751579532233,2.925058331982836e-08
pmass-wA0-plus,1,210,4,UZ/NPR,26,True,2.3109467324,3.3754513805,3.0046135145,-1.5023067573,0.33021819741,3.3021819741000003,9918.488883710936,0.40755558139532244,2.9351844601656033e-08
pmass-wA0-plus,1,211,0,regular,0,False,2.3134420956,3.3952308523,3.0223596346,-1.5111798173,0.33056064319,3.3056064319000003,9920.263495720936,0.39868252139532245,2.945253105470624e-08
pmass-wA0-plus,1,212,0,regular,0,False,2.3159182136,3.4150132218,3.0401079588,-1.5200539794,0.33089999057,3.3089999057000004,9922.038328140936,0.3898083592953223,2.9552647221903918e-08
pmass-wA0-plus,1,213,0,regular,0,False,2.3183753405,3.4347984336,3.0578584408,-1.5289292204,0.33123628222,3.3123628222,9923.813376340935,0.3809331182953224,2.9652197602854822e-08
pmass-wA0-plus,1,214,0,regular,0,False,2.3208137259,3.4545864336,3.0756110357,-1.5378055179,0.33156956011,3.3156956011,9925.588635830936,0.3720568207953223,2.9751186684098844e-08
pmass-wA0-plus,1,215,0,regular,0,False,2.3232336155,3.4743771687,3.0933656996,-1.5466828498,0.33189986541,3.3189986541,9927.364102220936,0.36317948889532237,2.984961890445712e-08
pmass-wA0-plus,1,216,0,regular,0,False,2.3256352505,3.4941705873,3.1111223898,-1.5555611949,0.3322272386,3.322272386,9929.139771240936,0.3543011437953223,2.994749868272632e-08
pmass-wA0-plus,1,217,0,regular,0,False,2.3280188683,3.5139666391,3.1288810645,-1.5644405322,0.33255171944,3.3255171944,9930.915638710936,0.3454218064953225,3.004483040400574e-08
pmass-wA0-plus,1,218,0,regular,0,False,2.3303847021,3.5337652747,3.146641683,-1.5733208415,0.33287334694,3.3287334694,9932.691700560936,0.33654149719532245,3.014161840589409e-08
pmass-wA0-plus,1,219,0,regular,0,False,2.3327329815,3.5535664463,3.1644042059,-1.5822021029,0.33319215951,3.3319215951,9934.467952850935,0.32766023579532244,3.0237867018988285e-08
pmass-wA0-plus,1,220,4,UZ/NPR,27,True,2.335063932,3.5733701067,3.1821685944,-1.5910842972,0.3335081948,3.335081948,9936.244391700937,0.3187780414953223,3.033358051425857e-08
pmass-wA0-plus,1,221,0,regular,0,False,2.3373777754,3.5931762103,3.1999348107,-1.5999674054,0.33382148987,3.3382148987,9938.021013330936,0.30989493329532247,3.042876314996233e-08
pmass-wA0-plus,1,222,0,regular,0,False,2.3396747301,3.6129847122,3.2177028182,-1.6088514091,0.33413208112,3.3413208111999997,9939.797814080935,0.3010109295953225,3.052341914631737e-08
pmass-wA0-plus,1,223,0,regular,0,False,2.3419550106,3.6327955687,3.2354725809,-1.6177362905,0.33444000429,3.3444000429,9941.574790350936,0.2921260481953225,3.061755268124894e-08
pmass-wA0-plus,1,224,0,regular,0,False,2.344218828,3.6526087371,3.2532440639,-1.6266220319,0.33474529456,3.3474529456,9943.351938650936,0.2832403067953224,3.071116791689025e-08
pmass-wA0-plus,1,225,0,regular,0,False,2.3464663898,3.6724241757,3.271017233,-1.6355086165,0.33504798647,3.3504798647,9945.129255560936,0.2743537221953225,3.080426897123651e-08
pmass-wA0-plus,1,226,0,regular,0,False,2.3486979004,3.6922418437,3.2887920548,-1.6443960274,0.33534811395,3.3534811395000004,9946.906737740936,0.2654663112953224,3.089685992337576e-08
pmass-wA0-plus,1,227,0,regular,0,False,2.3509135607,3.7120617012,3.3065684969,-1.6532842484,0.33564571041,3.3564571041000004,9948.684381950936,0.2565780902953223,3.0988944837519764e-08
pmass-wA0-plus,1,228,0,regular,0,False,2.3531135683,3.7318837093,3.3243465274,-1.6621732637,0.33594080865,3.3594080865,9950.462185000935,0.24768907499532244,3.108052773162325e-08
pmass-wA0-plus,1,229,0,regular,0,False,2.3552981177,3.75170783,3.3421261155,-1.6710630578,0.33623344091,3.3623344091000003,9952.240143810935,0.23879928089532232,3.117161258918345e-08
pmass-wA0-plus,1,230,4,UZ/NPR,28,True,2.3574674002,3.771534026,3.3599072308,-1.6799536154,0.33652363892,3.3652363891999997,9954.018255340936,0.2299087232953223,3.126220337134994e-08
pmass-wA0-plus,1,231,0,regular,0,False,2.3596216041,3.791362261,3.3776898439,-1.688844922,0.33681143387,3.3681143387,9955.796516650937,0.2210174166953225,3.135230400425823e-08
pmass-wA0-plus,1,232,0,regular,0,False,2.3617609146,3.8111924994,3.3954739259,-1.6977369629,0.3370968564,3.370968564,9957.574924850936,0.2121253757953223,3.144191837252134e-08
pmass-wA0-plus,1,233,0,regular,0,False,2.3638855141,3.8310247064,3.4132594486,-1.7066297243,0.33737993667,3.3737993667,9959.353477120936,0.20323261439532248,3.1531050337926463e-08
pmass-wA0-plus,1,234,0,regular,0,False,2.3659955819,3.850858848,3.4310463846,-1.7155231923,0.33766070433,3.3766070433,9961.132170720935,0.19433914639532235,3.161970372691833e-08
pmass-wA0-plus,1,235,0,regular,0,False,2.3680912947,3.870694891,3.4488347069,-1.7244173534,0.33793918853,3.3793918853,9962.911002950936,0.18544498529532238,3.170788233063623e-08
pmass-wA0-plus,1,236,0,regular,0,False,2.3701728261,3.8905328029,3.4666243894,-1.7333121947,0.33821541795,3.3821541794999996,9964.689971200936,0.17655014399532232,3.1795589911393866e-08
pmass-wA0-plus,1,237,0,regular,0,False,2.3722403474,3.9103725518,3.4844154064,-1.7422077032,0.3384894208,3.384894208,9966.469072900936,0.16765463549532234,3.188283019978211e-08
pmass-wA0-plus,1,238,0,regular,0,False,2.3742940267,3.9302141065,3.5022077329,-1.7511038665,0.33876122482,3.3876122482,9968.248305550936,0.15875847219532235,3.196960689179991e-08
pmass-wA0-plus,1,239,0,regular,0,False,2.3763340299,3.9500574368,3.5200013445,-1.7600006722,0.33903085731,3.3903085731,9970.027666710936,0.1498616664953225,3.2055923655630505e-08
pmass-wA0-plus,1,240,4,UZ/NPR,29,True,2.3783605201,3.9699025126,3.5377962172,-1.7688981086,0.33929834511,3.3929834511,9971.807153980935,0.14096423009532244,3.2141784122529524e-08
pmass-wA0-plus,1,241,0,regular,0,False,2.380373658,3.989749305,3.5555923277,-1.7777961638,0.33956371465,3.3956371465000004,9973.586765030936,0.13206617489532246,3.222719190019581e-08
pmass-wA0-plus,1,242,0,regular,0,False,2.3823736017,4.0095977854,3.5733896531,-1.7866948265,0.3398269919,3.3982699189999996,9975.366497570936,0.1231675121953224,3.23121505541125e-08
pmass-wA0-plus,1,243,0,regular,0,False,2.3843605068,4.0294479257,3.5911881712,-1.7955940856,0.34008820246,3.4008820246,9977.146349380935,0.11426825309532251,3.2396663634014204e-08
pmass-wA0-plus,1,244,0,regular,0,False,2.3863345268,4.0492996988,3.6089878601,-1.80449393,0.34034737147,3.4034737147,9978.926318270936,0.10536840869532238,3.248073464236979e-08
pmass-wA0-plus,1,245,0,regular,0,False,2.3882958126,4.0691530778,3.6267886985,-1.8133943492,0.34060452369,3.4060452369,9980.706402110936,0.09646798949532243,3.2564367057794885e-08
pmass-wA0-plus,1,246,0,regular,0,False,2.3902445128,4.0890080366,3.6445906656,-1.8222953328,0.34085968349,3.4085968349,9982.486598820937,0.0875670058953224,3.264756432950784e-08
pmass-wA0-plus,1,247,0,regular,0,False,2.3921807738,4.1088645495,3.662393741,-1.8311968705,0.34111287486,3.4111287486000004,9984.266906360936,0.0786654681953225,3.2730329878304164e-08
pmass-wA0-plus,1,248,0,regular,0,False,2.3941047399,4.1287225913,3.6801979048,-1.8400989524,0.3413641214,3.413641214,9986.047322740937,0.06976338629532242,3.281266709104037e-08
pmass-wA0-plus,1,249,0,regular,0,False,2.3960165531,4.1485821376,3.6980031374,-1.8490015687,0.34161344635,3.4161344635,9987.827846000935,0.060860769995322306,3.2894579328248474e-08
pmass-wA0-plus,1,250,4,UZ/NPR,30,True,2.3979163531,4.1684431641,3.7158094199,-1.85790471,0.34186087256,3.4186087255999995,9989.608474250936,0.0519576286953225,3.29760699121338e-08
pmass-wA0-plus,1,251,0,regular,0,False,2.3998042779,4.1883056474,3.7336167336,-1.8668083668,0.34210642255,3.4210642255000003,9991.389205620935,0.04305397189532245,3.305714214419904e-08
pmass-wA0-plus,1,252,0,regular,0,False,2.401680463,4.2081695643,3.7514250602,-1.8757125301,0.34235011848,3.4235011848,9993.170038280936,0.03414980859532246,3.313779929335662e-08
pmass-wA0-plus,1,253,0,regular,0,False,2.4035450422,4.2280348921,3.769234382,-1.884617191,0.34259198217,3.4259198217,9994.950970460935,0.02524514769532238,3.321804460052453e-08
pmass-wA0-plus,1,254,0,regular,0,False,2.4053981472,4.2479016088,3.7870446814,-1.8935223407,0.3428320351,3.428320351,9996.732000400936,0.016339997995322486,3.329788127667845e-08
pmass-wA0-plus,1,255,0,regular,0,False,2.4072399078,4.2677696925,3.8048559414,-1.9024279707,0.34307029842,3.4307029842,9998.513126400936,0.007434367995322377,3.3377312504260705e-08
pmass-wA0-plus,1,-256,0,regular,0,False,2.406454383,4.2876776493,3.8227302049,-1.9113651024,0.34292397187,3.4292397187,10000.300552750936,-0.0015027637046776121,3.332850834981629e-08
pmass-wA0-plus,1,257,-9,MX,31,False,2.406454383,4.2876776493,3.8227302049,-1.9113651024,0.34292397187,3.4292397187,10000.300552750936,-0.0015027637046776121,3.332850834981629e-08
pmass-wA0-minus,1,1,9,EP,1,False,0.6,0.0,0.0,0.0,0.0,0.0,9618.027532260936,1.9098623386953224,1.0802293920592052e-09
pmass-wA0-minus,1,2,0,regular,0,False,0.59826892245,0.0010016841776,-0.00075753682168,0.00037876841084,-0.00053483048384,-0.0053483048384,9617.951778578768,1.9102411071061625,1.074467418106452e-09
pmass-wA0-minus,1,3,0,regular,0,False,0.59697059628,0.0017529159205,-0.0013252298815,0.00066261494076,-0.00093670775901,-0.0093670775901,9617.895009272786,1.9105249536360824,1.0701580427240496e-09
pmass-wA0-minus,1,4,0,regular,0,False,0.59502308252,0.0028797202835,-0.0021760336853,0.0010880168426,-0.0015407419192,-0.015407419192,9617.809928892406,1.9109503555379224,1.0637134060761614e-09
pmass-wA0-minus,1,5,0,regular,0,False,0.59210176884,0.0045698491188,-0.0034505909853,0.0017252954926,-0.002449550629,-0.02449550629,9617.682473162406,1.9115876341879223,1.0540900810376038e-09
pmass-wA0-minus,1,6,0,regular,0,False,0.58771974307,0.0071049349048,-0.0053587428543,0.0026793714271,-0.0038190239301,-0.038190239301000004,9617.491657975506,1.9125417101224225,1.0397529941675679e-09
pmass-wA0-minus,1,7,0,regular,0,False,0.58114672228,0.010907552,-0.0082127655882,0.0041063827941,-0.0058875115608,-0.058875115608,9617.206255702116,1.9139687214894223,1.0184667427948878e-09
pmass-wA0-minus,1,8,0,regular,0,False,0.57391668803,0.015090838103,-0.011340970194,0.0056704850969,-0.0081829938576,-0.08182993857599999,9616.893435241536,1.9155328237922224,9.953543048417667e-10
pmass-wA0-minus,1,9,0,regular,0,False,0.56596438871,0.019693571898,-0.014768639976,0.0073843199881,-0.010732933694,-0.10732933693999999,9616.550668263337,1.9172466586834225,9.702942351234093e-10
pmass-wA0-minus,1,10,4,UZ/NPR,2,True,0.55721828436,0.024758786486,-0.01852321249,0.0092616062449,-0.013568741912,-0.13568741912,9616.175211011936,1.9191239449402224,9.43165035541419e-10
pmass-wA0-minus,1,11,0,regular,0,False,0.54760002224,0.030334359097,-0.022634440933,0.011317220466,-0.016726504309,-0.16726504308999998,9615.764088167636,1.9211795591613223,9.138474506626538e-10
pmass-wA0-minus,1,12,0,regular,0,False,0.53702390483,0.03647372881,-0.027134569327,0.013567284663,-0.020247884522,-0.20247884521999998,9615.314075328235,1.9234296233583223,8.822274057291983e-10
pmass-wA0-minus,1,13,0,regular,0,False,0.52539636834,0.04323678226,-0.032058523052,0.016029261526,-0.024181257511,-0.24181257511,9614.821679955736,1.9258916002213224,8.481997162507655e-10
pmass-wA0-minus,1,14,0,regular,0,False,0.51261550307,0.050690967385,-0.037444121602,0.018722060801,-0.028583148379,-0.28583148379,9614.283120100736,1.9285843994963223,8.116727273887155e-10
pmass-wA0-minus,1,15,-4,UZ-,3,True,0.49999923229,0.058074795954,-0.042734762319,0.021367381159,-0.033012982855,-0.33012982854999995,9613.754056029036,1.9312297198543225,7.765017288641457e-10
pmass-wA0-minus,1,16,0,regular,0,False,0.4859703879,0.066321542339,-0.048590295157,0.024295147579,-0.038043080828,-0.38043080828000003,9613.168502745237,1.9341574862743225,7.384090130767171e-10
pmass-wA0-minus,1,17,0,regular,0,False,0.47056319418,0.075431110733,-0.054990997317,0.027495498658,-0.043701718891,-0.43701718891,9612.528432529236,1.9373578373533225,6.977853323679522e-10
pmass-wA0-minus,1,18,0,regular,0,False,0.45365076225,0.085506382107,-0.061985079673,0.030992539837,-0.050086462777,-0.50086462777,9611.829024293636,1.9408548785323223,6.546259932303614e-10
pmass-wA0-minus,1,19,0,regular,0,False,0.43652274581,0.095806142162,-0.06903942783,0.034519713915,-0.056751772062,-0.56751772062,9611.123589477937,1.9443820526103224,6.124155020095936e-10
pmass-wA0-minus,1,20,4,UZ/NPR,4,True,0.41944854656,0.10618710519,-0.076048315738,0.038024157869,-0.063612250398,-0.63612250398,9610.422700687135,1.9478864965643223,5.718096713647114e-10
pmass-wA0-minus,1,21,-9,MX,5,False,0.41944854656,0.10618710519,-0.076048315738,0.038024157869,-0.063612250398,-0.63612250398,9610.422700687135,1.9478864965643223,5.718096713647114e-10
